composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.048492,56.387937,0.017734,0.449219,0.000000,0.449219,0.003840,3.840000
2,2,7.019607,55.952966,0.017872,0.449219,0.063477,0.512695,0.003824,3.824000
3,2,6.992972,54.312367,0.018412,0.449219,0.375977,0.825195,0.003728,3.728000
4,2,7.012229,47.896190,0.020878,2.539062,2.089844,4.628906,0.003284,3.499000
5,2,6.987797,43.245799,0.023124,1.230469,0.781250,2.011719,0.002976,2.520000
6,3,6.991987,53.596637,0.018658,0.449219,0.439453,0.888672,0.003682,3.732000
7,3,7.004404,47.864889,0.020892,2.539062,2.153320,4.692383,0.003288,3.491000
8,3,6.974992,43.194578,0.023151,1.230469,0.844727,2.075195,0.002976,2.504000
9,3,7.001049,47.851469,0.020898,2.539062,2.465820,5.004883,0.003288,3.395000
10,3,6.965637,43.157158,0.023171,1.230469,1.157227,2.387695,0.002976,2.408000
11,3,7.007394,43.324186,0.023082,3.320312,2.871094,6.191406,0.002976,2.443000
12,4,7.000064,47.135739,0.021215,2.539062,2.529297,5.068359,0.003242,3.399000
13,4,6.964652,42.441428,0.023562,1.230469,1.220703,2.451172,0.002930,2.412000
14,4,6.999569,43.292885,0.023098,3.320312,2.934570,6.254883,0.002980,2.435000
15,4,6.996214,43.279465,0.023106,3.320312,3.247070,6.567383,0.002980,2.339000
16,5,6.995229,42.563735,0.023494,3.320312,3.310547,6.630859,0.002934,2.343000
