composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.307247,57.230957,0.017473,0.449219,0.000000,0.449219,0.002672,2.672000
2,2,7.287674,57.077682,0.017520,0.449219,0.063477,0.512695,0.002696,2.696000
3,2,7.269970,56.938730,0.017563,0.449219,0.386128,0.835347,0.002672,2.672000
4,2,7.296779,57.148913,0.017498,2.539062,2.134984,4.674047,0.002680,2.680000
5,2,7.270207,56.942737,0.017562,1.230469,0.792136,2.022605,0.002680,2.680000
6,3,7.269554,56.935522,0.017564,0.449219,0.451055,0.900273,0.002688,2.688000
7,3,7.272410,57.030694,0.017534,2.539062,2.189904,4.728966,0.002680,2.680000
8,3,7.261842,56.876776,0.017582,1.230469,0.855791,2.086259,0.002704,2.704000
9,3,7.290123,57.096768,0.017514,2.539062,2.518291,5.057354,0.002680,2.680000
10,3,7.256385,56.833369,0.017595,1.230469,1.176752,2.407221,0.002688,2.688000
11,3,7.297936,57.161801,0.017494,3.320312,2.912620,6.232932,0.002688,2.688000
12,4,7.289888,57.094768,0.017515,2.539062,2.585723,5.124785,0.002712,2.712000
13,4,7.255788,56.828721,0.017597,1.230469,1.241678,2.472147,0.002688,2.688000
14,4,7.272870,57.041276,0.017531,3.320312,2.970749,6.291061,0.002696,2.696000
15,4,7.291111,57.108980,0.017510,3.320312,3.299541,6.619854,0.002688,2.688000
16,5,7.290876,57.106979,0.017511,3.320312,3.366973,6.687285,0.002720,2.720000
