composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.283048,57.007881,0.017541,0.449219,0.000000,0.449219,0.000669,0.668800
2,2,7.286654,57.028111,0.017535,0.449219,0.074445,0.523664,0.000670,0.670400
3,2,7.433072,58.182288,0.017187,1.230469,0.798669,2.029138,0.000670,0.670400
4,2,7.313806,57.241892,0.017470,0.449219,0.392219,0.841437,0.000670,0.670400
5,2,7.687987,60.247767,0.016598,2.539062,2.134984,4.674047,0.000670,0.670400
6,3,7.300850,57.214355,0.017478,0.449219,0.448734,0.897953,0.000670,0.670400
7,3,7.437150,58.215110,0.017178,1.230469,0.862431,2.092900,0.000674,0.673600
8,3,7.863853,61.562312,0.016244,3.320312,2.937535,6.257848,0.000669,0.668800
9,3,7.693059,60.287639,0.016587,2.539062,2.199618,4.738680,0.000672,0.672000
10,3,7.726186,60.540921,0.016518,2.539062,2.519745,5.058807,0.000675,0.675200
11,3,7.467821,58.454489,0.017107,1.230469,1.182847,2.413316,0.000674,0.673600
12,4,7.730882,60.583991,0.016506,2.539062,2.583719,5.122781,0.000677,0.676800
13,4,7.472692,58.498260,0.017095,1.230469,1.240703,2.471171,0.000677,0.676800
14,4,7.869033,61.602900,0.016233,3.320312,3.002400,6.322712,0.000674,0.673600
15,4,7.880986,61.771343,0.016189,3.320312,3.312605,6.632917,0.000670,0.670400
16,5,7.887274,61.820785,0.016176,3.320312,3.377241,6.697554,0.000672,0.672000
