composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.126643,513.634936,0.001947,0.449219,0.000000,0.449219,0.006746,6.745600
2,2,9.085756,509.163964,0.001964,0.449219,0.063477,0.512695,0.006686,6.691200
3,2,9.074631,486.194842,0.002057,0.449219,0.398000,0.847218,0.006410,6.445200
4,2,9.069339,234.238164,0.004269,1.230469,0.902171,2.132640,0.003079,3.136400
5,2,8.964305,187.698217,0.005328,2.539062,2.309281,4.848343,0.002422,3.027200
6,3,9.103757,484.174725,0.002065,0.449219,0.522558,0.971777,0.006366,6.406800
7,3,9.115610,232.642692,0.004298,1.230469,0.973892,2.204361,0.003097,3.160400
8,3,8.992745,185.010858,0.005405,2.539062,2.396238,4.935300,0.002404,3.016000
9,3,9.058035,206.570675,0.004841,1.230469,1.328890,2.559358,0.002746,2.842000
10,3,9.019852,163.058386,0.006133,2.539062,2.772362,5.311425,0.002152,2.793600
11,3,9.031449,159.742860,0.006260,3.320312,3.266604,6.586917,0.002089,2.283200
12,4,9.036805,205.489090,0.004866,1.230469,1.401663,2.632132,0.002722,2.818400
13,4,9.006733,161.822693,0.006180,2.539062,2.830916,5.369978,0.002118,2.762400
14,4,9.042501,158.626959,0.006304,3.320312,3.354155,6.674467,0.002105,2.302400
15,4,9.057961,133.055478,0.007516,3.320312,3.713701,7.034013,0.001745,1.978800
16,5,9.050384,132.455576,0.007550,3.320312,3.788216,7.108529,0.001733,1.968000
