composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.292441,57.059319,0.017526,0.449219,0.000000,0.449219,0.002006,2.006400
2,2,7.277157,56.939639,0.017562,0.449219,0.067133,0.516352,0.002008,2.008000
3,2,7.254230,56.760134,0.017618,1.230469,0.799395,2.029863,0.002006,2.006400
4,2,7.261921,56.820473,0.017599,0.449219,0.386805,0.836023,0.002010,2.009600
5,2,7.252365,56.759783,0.017618,2.539062,2.145054,4.684116,0.002006,2.006400
6,3,7.257420,56.799269,0.017606,0.449219,0.453532,0.902750,0.002010,2.009600
7,3,7.247353,56.706338,0.017635,1.230469,0.863168,2.093637,0.002010,2.009600
8,3,7.247133,56.704497,0.017635,3.320312,2.939580,6.259893,0.002011,2.011200
9,3,7.246024,56.717584,0.017631,2.539062,2.209501,4.748563,0.002008,2.008000
10,3,7.242634,56.692365,0.017639,2.539062,2.527803,5.066866,0.002008,2.008000
11,3,7.240522,56.655255,0.017651,1.230469,1.185465,2.415934,0.002010,2.009600
12,4,7.246004,56.702976,0.017636,2.539062,2.593120,5.132182,0.002016,2.016000
13,4,7.239700,56.648862,0.017653,1.230469,1.250488,2.480957,0.002011,2.011200
14,4,7.238248,56.652075,0.017652,3.320312,3.002639,6.322952,0.002013,2.012800
15,4,7.239641,56.645986,0.017654,3.320312,3.323826,6.644138,0.002013,2.012800
16,5,7.238864,56.639962,0.017655,3.320312,3.388187,6.708500,0.002021,2.020800
