composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.948272,60.561616,0.016512,0.449219,0.000000,0.449219,0.008477,8.476800
2,2,7.884288,59.862372,0.016705,0.449219,0.065305,0.514523,0.008448,8.448000
3,2,7.787296,45.842859,0.021814,1.230469,0.821594,2.052063,0.006566,5.552200
4,2,7.820617,57.872927,0.017279,0.449219,0.393121,0.842339,0.008238,8.237600
5,2,7.822523,50.849196,0.019666,2.539062,2.203448,4.742510,0.007245,7.727000
6,3,7.811367,57.082690,0.017518,0.449219,0.459766,0.908985,0.008124,8.232000
7,3,7.758012,45.738124,0.021864,1.230469,0.885291,2.115759,0.006570,5.525400
8,3,7.777577,45.821653,0.021824,3.320312,3.016552,6.336864,0.006564,5.378800
9,3,7.803966,50.793970,0.019687,2.539062,2.266097,4.805159,0.007253,7.701200
10,3,7.784496,50.726518,0.019714,2.539062,2.593954,5.133017,0.007242,7.475400
11,3,7.729169,45.639652,0.021911,1.230469,1.212025,2.442493,0.006568,5.307600
12,4,7.779375,49.966741,0.020013,2.539062,2.658931,5.197994,0.007136,7.474600
13,4,7.726232,44.879847,0.022282,1.230469,1.278661,2.509130,0.006462,5.306800
14,4,7.758540,45.750671,0.021858,3.320312,3.080127,6.400439,0.006566,5.348000
15,4,7.747900,45.709771,0.021877,3.320312,3.410020,6.730332,0.006565,5.138000
16,5,7.745774,44.948742,0.022248,3.320312,3.474973,6.795286,0.006459,5.135400
