composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.126110,64.200618,0.015576,0.449219,0.000000,0.449219,0.000843,0.843200
2,2,9.085169,63.817077,0.015670,0.449219,0.063477,0.512695,0.000840,0.840000
3,2,9.077947,62.125298,0.016097,0.449219,0.432483,0.881702,0.000818,0.818400
4,2,8.959036,54.622323,0.018308,2.539062,2.309281,4.848343,0.000718,0.756400
5,2,9.066965,49.554022,0.020180,1.230469,0.902171,2.132640,0.000651,0.551000
6,3,9.103852,61.485421,0.016264,0.449219,0.490236,0.939455,0.000815,0.827200
7,3,8.972372,54.646248,0.018300,2.539062,2.386412,4.925475,0.000722,0.759600
8,3,9.113159,49.642126,0.020144,1.230469,0.973892,2.204361,0.000658,0.558200
9,3,9.038542,54.499578,0.018349,2.539062,2.858618,5.397681,0.000718,0.742000
10,3,9.055233,49.522184,0.020193,1.230469,1.328890,2.559358,0.000654,0.531800
11,3,9.024229,49.565888,0.020175,3.320312,3.266604,6.586917,0.000654,0.531000
12,4,9.021388,53.675519,0.018630,2.539062,2.926239,5.465301,0.000710,0.747600
13,4,9.035104,48.818170,0.020484,1.230469,1.363378,2.593847,0.000649,0.535400
14,4,9.031480,49.577667,0.020170,3.320312,3.337568,6.657881,0.000659,0.535400
15,4,9.040797,49.559476,0.020178,3.320312,3.710709,7.031021,0.000655,0.511800
16,5,9.042633,48.746483,0.020514,3.320312,3.788216,7.108529,0.000646,0.511400
