composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,6.976492,446.495500,0.002240,0.449219,0.000000,0.449219,0.015360,15.360000
2,2,6.962367,442.540340,0.002260,0.449219,0.063477,0.512695,0.015240,15.248000
3,2,6.950612,420.468834,0.002378,0.449219,0.375977,0.825195,0.014520,14.604000
4,2,6.953957,204.662113,0.004886,1.230469,0.781250,2.011719,0.007044,7.176000
5,2,6.979409,169.962748,0.005884,2.539062,2.089844,4.628906,0.005848,7.216000
6,3,6.950467,420.468253,0.002378,0.449219,0.439453,0.888672,0.014524,14.610000
7,3,6.947872,201.221512,0.004970,1.230469,0.844727,2.075195,0.006924,7.064000
8,3,6.975724,166.675747,0.006000,2.539062,2.153320,4.692383,0.005728,7.104000
9,3,6.944757,179.702966,0.005565,1.230469,1.157227,2.387695,0.006204,6.420000
10,3,6.975609,145.349201,0.006880,2.539062,2.465820,5.004883,0.005008,6.460000
11,3,6.984774,143.295540,0.006979,3.320312,2.871094,6.191406,0.004924,5.368000
12,4,6.944612,179.702385,0.005565,1.230469,1.220703,2.451172,0.006208,6.426000
13,4,6.975464,145.348620,0.006880,2.539062,2.529297,5.068359,0.005012,6.466000
14,4,6.981089,140.008540,0.007142,3.320312,2.934570,6.254883,0.004804,5.256000
15,4,6.980974,118.681994,0.008426,3.320312,3.247070,6.567383,0.004084,4.612000
16,5,6.980829,118.681413,0.008426,3.320312,3.310547,6.630859,0.004088,4.618000
