composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,38.914122,2408.117032,0.000415,0.888672,0.537109,1.425781,0.027734,27.825600
2,2,38.914122,2408.117032,0.000415,0.888672,0.537109,1.425781,0.027734,27.825600
3,3,38.927859,2407.218596,0.000415,0.888672,0.683594,1.572266,0.027724,27.796800
4,3,38.927859,2407.218596,0.000415,0.888672,0.683594,1.572266,0.027724,27.796800
5,3,38.902227,2387.334686,0.000419,0.888672,0.683594,1.572266,0.027520,27.615200
6,3,38.902227,2387.334686,0.000419,0.888672,0.683594,1.572266,0.027520,27.615200
7,3,39.011207,2408.640610,0.000415,1.504355,1.152793,2.657148,0.027701,27.789000
8,3,39.011207,2408.640610,0.000415,1.504355,1.152793,2.657148,0.027701,27.789000
9,3,38.915033,2325.788549,0.000430,0.888672,1.074219,1.962891,0.026822,27.004800
10,3,39.075741,727.320932,0.001375,2.060547,1.708984,3.769531,0.008258,11.131200
11,3,39.075741,727.320932,0.001375,2.060547,1.708984,3.769531,0.008258,11.131200
12,4,38.915963,2386.436250,0.000419,0.888672,0.830078,1.718750,0.027510,27.586400
13,4,38.915963,2386.436250,0.000419,0.888672,0.830078,1.718750,0.027510,27.586400
14,4,39.024943,2407.742173,0.000415,1.504355,1.299277,2.803633,0.027690,27.760200
15,4,39.024943,2407.742173,0.000415,1.504355,1.299277,2.803633,0.027690,27.760200
16,4,38.928770,2324.890112,0.000430,0.888672,1.220703,2.109375,0.026812,26.976000
17,4,38.928770,2324.890112,0.000430,0.888672,1.220703,2.109375,0.026812,26.976000
18,4,38.999551,2387.873624,0.000419,1.504355,1.299277,2.803633,0.027487,27.578600
19,4,38.999551,2387.873624,0.000419,1.504355,1.299277,2.803633,0.027487,27.578600
20,4,39.089478,726.422496,0.001377,2.060547,1.855469,3.916016,0.008247,11.102400
21,4,39.178022,607.340779,0.001647,2.676230,2.324668,5.000898,0.006870,11.126600
22,4,39.089478,726.422496,0.001377,2.060547,1.855469,3.916016,0.008247,11.102400
23,4,39.178022,607.340779,0.001647,2.676230,2.324668,5.000898,0.006870,11.126600
24,4,39.085122,707.900250,0.001413,2.060547,1.855469,3.916016,0.008044,10.920800
25,4,39.085122,707.900250,0.001413,2.060547,1.855469,3.916016,0.008044,10.920800
26,4,39.120224,647.781056,0.001544,2.060547,2.246094,4.306641,0.007358,10.323200
27,4,39.013126,2326.376638,0.000430,1.504355,1.689902,3.194258,0.026802,26.981000
28,5,38.942506,2323.991675,0.000430,0.888672,1.367188,2.255859,0.026801,26.947200
29,5,39.013288,2386.975188,0.000419,1.504355,1.445762,2.950117,0.027476,27.549800
30,5,39.013288,2386.975188,0.000419,1.504355,1.445762,2.950117,0.027476,27.549800
31,5,39.191758,606.442342,0.001649,2.676230,2.471152,5.147383,0.006859,11.097800
32,5,39.191758,606.442342,0.001649,2.676230,2.471152,5.147383,0.006859,11.097800
33,5,39.098858,707.001814,0.001414,2.060547,2.001953,4.062500,0.008033,10.892000
34,5,39.098858,707.001814,0.001414,2.060547,2.001953,4.062500,0.008033,10.892000
35,5,39.133961,646.882620,0.001546,2.060547,2.392578,4.453125,0.007348,10.294400
36,5,39.133961,646.882620,0.001546,2.060547,2.392578,4.453125,0.007348,10.294400
37,5,39.026862,2325.478202,0.000430,1.504355,1.836387,3.340742,0.026791,26.952200
38,5,39.026862,2325.478202,0.000430,1.504355,1.836387,3.340742,0.026791,26.952200
39,5,39.187402,587.920097,0.001701,2.676230,2.471152,5.147383,0.006656,10.916200
40,5,39.187402,587.920097,0.001701,2.676230,2.471152,5.147383,0.006656,10.916200
41,5,39.222505,527.800903,0.001895,2.676230,2.861777,5.538008,0.005970,10.318600
42,6,39.147697,645.984183,0.001548,2.060547,2.539062,4.599609,0.007337,10.265600
43,6,39.040599,2324.579765,0.000430,1.504355,1.982871,3.487227,0.026780,26.923400
44,6,39.201139,587.021660,0.001704,2.676230,2.617637,5.293867,0.006645,10.887400
45,6,39.201139,587.021660,0.001704,2.676230,2.617637,5.293867,0.006645,10.887400
46,6,39.236241,526.902466,0.001898,2.676230,3.008262,5.684492,0.005960,10.289800
47,6,39.236241,526.902466,0.001898,2.676230,3.008262,5.684492,0.005960,10.289800
48,7,39.249978,526.004030,0.001901,2.676230,3.154746,5.830977,0.005949,10.261000
