composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.882010,61.611006,0.016231,0.449219,0.000000,0.449219,0.016093,16.092800
2,2,7.764059,60.693377,0.016476,0.449219,0.065423,0.514641,0.016090,16.089600
3,2,7.725187,60.386013,0.016560,1.230469,0.800298,2.030766,0.016077,16.076800
4,2,7.671508,59.971821,0.016674,0.449219,0.384118,0.833337,0.016098,16.097600
5,2,7.992188,62.474586,0.016007,2.539062,2.139498,4.678561,0.016083,16.083200
6,3,7.671987,59.972345,0.016674,0.449219,0.449859,0.899078,0.016099,16.099200
7,3,7.675956,60.001214,0.016666,1.230469,0.865545,2.096014,0.016082,16.081600
8,3,8.070708,63.086451,0.015851,3.320312,2.940492,6.260804,0.016078,16.078400
9,3,7.961374,62.240018,0.016067,2.539062,2.203548,4.742611,0.016085,16.084800
10,3,7.968221,62.289013,0.016054,2.539062,2.524008,5.063071,0.016085,16.084800
11,3,7.656003,59.846388,0.016709,1.230469,1.185433,2.415902,0.016082,16.081600
12,4,7.964694,62.273750,0.016058,2.539062,2.587483,5.126546,0.016086,16.086400
13,4,7.655130,59.841550,0.016711,1.230469,1.250018,2.480486,0.016083,16.083200
14,4,8.041692,62.859216,0.015909,3.320312,3.005257,6.325569,0.016083,16.083200
15,4,8.046824,62.901355,0.015898,3.320312,3.325533,6.645845,0.016082,16.081600
16,5,8.045937,62.896554,0.015899,3.320312,3.390384,6.710696,0.016085,16.084800
