composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.134315,518.023037,0.001930,0.449219,0.000000,0.449219,0.248614,248.614400
2,2,7.895838,499.711355,0.002001,0.449219,0.063934,0.513152,0.246822,246.936000
3,2,7.651867,461.655309,0.002166,0.449219,0.377838,0.827056,0.235010,236.358000
4,2,7.514490,229.924087,0.004349,1.230469,0.785011,2.015480,0.113560,115.695200
5,2,7.501466,183.553956,0.005448,2.539062,2.100377,4.639439,0.093861,115.875200
6,3,7.638862,461.626408,0.002166,0.449219,0.441386,0.890605,0.235038,236.333200
7,3,7.406054,219.905148,0.004547,1.230469,0.848871,2.079340,0.111767,114.016800
8,3,7.432318,176.024453,0.005681,2.539062,2.164148,4.703210,0.092170,114.299200
9,3,7.303697,190.826069,0.005240,1.230469,1.162574,2.393042,0.100008,103.492000
10,3,7.378804,150.068192,0.006664,2.539062,2.477725,5.016788,0.080358,103.718800
11,3,7.336215,154.623324,0.006467,3.320312,2.885138,6.205450,0.078929,85.999200
12,4,7.290251,190.784034,0.005242,1.230469,1.226175,2.456643,0.100021,103.450400
13,4,7.364566,150.001854,0.006667,2.539062,2.541063,5.080125,0.080344,103.648000
14,4,7.266788,147.091413,0.006798,3.320312,2.948767,6.269079,0.077225,84.408800
15,4,7.213169,121.115282,0.008257,3.320312,3.261894,6.582206,0.065403,73.821600
16,5,7.199711,121.072876,0.008259,3.320312,3.325678,6.645990,0.065416,73.780000
