construction,event_throughput_raw,event_throughput_normalized,cpu_cores_per_event_raw,cpu_cores_per_event_normalized,memory_mb_per_event_raw,memory_mb_per_event_normalized,cpu_utilization_raw,cpu_utilization_normalized,memory_occupancy_raw,memory_occupancy_normalized,total_turnaround_time_raw,total_turnaround_time_normalized,wall_time_per_event_raw,wall_time_per_event_normalized,network_transfer_mb_per_event_raw,network_transfer_mb_per_event_normalized,total_write_remote_mb_raw,total_write_remote_mb_normalized,weighted_score
1,0.015596980137894824,0.01144252551421143,0.0016688,0.5999999999999982,1.6688,0.5999999999999982,1.0,1.0,1.0,1.0,261132.7265625,0.7993664102442236,9.076311696875,0.0,0.44921875,1.0,2246093.75,1.0,0.44457701020568385
2,0.015606994053214333,0.10089769759191389,0.0016784,0.19999999999999638,1.6784,0.20000000000000556,1.0,1.0,1.0,1.0,348948.4151367187,0.3217841171659598,9.07516040859375,0.011858289971077117,0.514015751953125,0.9901865968309318,2246093.75,1.0,0.3183963984029523
3,0.015685621366047117,0.8032822869404068,0.0016656,0.7333333333333352,1.6656,0.7333333333333352,1.0,1.0,1.0,1.0,224241.12255859372,1.0,9.001627678769532,0.7692467276199105,0.8690040263671875,0.9364241857299195,2246093.75,1.0,0.8019310852554807
4,0.015639268991063878,0.3892125102310264,0.0016592,1.0,1.6592,1.0,0.9999999999999999,0.0,1.0,1.0,307073.265625,0.5495205302318262,9.017056821875,0.6103262765657174,4.84558125,0.33417787259535703,12695312.5,0.272108843537415,0.622520578611482
5,0.015646182853230824,0.4509746392417209,0.0016672,0.6666666666666666,1.6672,0.6666666666666666,1.0,1.0,1.0,1.0,305007.007421875,0.5607577971343819,9.035612937851564,0.4191979487868194,2.118208046875,0.747234218229072,6152343.75,0.7278911564625851,0.5965033660091694
6,0.015707642613948972,1.0,0.0016656,0.7333333333333352,1.6656,0.7333333333333352,1.0,1.0,1.0,1.0,250566.9369140625,0.8568280566813364,8.9792244875,1.0,0.931797119140625,0.9269142714276464,2246093.75,1.0,0.8787161876188634
7,0.015632192996579402,0.32600203919813203,0.0016672,0.6666666666666666,1.6672,0.6666666666666666,0.9999999999999999,0.0,0.9999999999999999,0.0,308881.31557617197,0.5396875191184309,9.026501932597657,0.5130414665123634,4.911817869140625,0.3241464416866679,12695312.5,0.272108843537415,0.4618967706832531
8,0.015651734728672782,0.5005700229820607,0.0016768,0.2666666666666649,1.6768,0.26666666666666483,1.0,1.0,1.0,1.0,305151.0097167968,0.5599746461128061,9.033750446279297,0.43838164542673996,2.183477733886719,0.7373492276576216,6152343.75,0.7278911564625851,0.4543645213910145
9,0.015648316782521023,0.4700372142451704,0.0016624,0.866666666666663,1.6624,0.8666666666666629,0.9999999999999999,0.0,1.0,1.0,285094.076171875,0.6690535188065664,9.00905836359375,0.6927105404944067,5.2873690703125,0.2672698079437437,12695312.5,0.272108843537415,0.5881355139534821
10,0.01564288615289543,0.42152492987412465,0.0016736,0.4000000000000018,1.6736,0.40000000000000185,1.0,1.0,1.0,1.0,393485.75092773436,0.07956950494785907,9.043860568251954,0.33424720755649073,2.544397093261719,0.6826885631467712,6152343.75,0.7278911564625851,0.4651476845790048
11,0.015595699222785286,0.0,0.0016656,0.7333333333333352,1.6656,0.7333333333333352,1.0,1.0,1.0,1.0,397066.2046875,0.060097342916078426,9.052930304062501,0.24082876583864385,6.55451784375,0.07536213607447896,16601562.5,0.0,0.3084057605482298
12,0.015623724992584248,0.25035662675237086,0.001672,0.46666666666666123,1.672,0.4666666666666704,1.0,1.0,1.0,1.0,357024.7568359375,0.27786123902173604,9.034122120390625,0.43455339540574706,5.37043101171875,0.25469020866514247,12695312.5,0.272108843537415,0.33774735910064324
13,0.01566540350970759,0.6226744267589738,0.0016832,0.0,1.6832,0.0,1.0,1.0,1.0,1.0,333352.6431640626,0.4066011317786941,9.020769795205078,0.5720825845904274,2.602732115234375,0.6738538165961784,6152343.75,0.7278911564625851,0.3838405340228252
14,0.015628663797911606,0.2944754021085368,0.0016704,0.5333333333333298,1.6704,0.5333333333333297,1.0,1.0,1.0,1.0,354588.14663085947,0.29111265124627905,9.02131632232422,0.5664533454490469,6.608946654296875,0.06711897904854575,16601562.5,0.0,0.34454728998645573
15,0.015601828112627095,0.054749903304672505,0.001672,0.46666666666666123,1.672,0.4666666666666704,1.0,1.0,1.0,1.0,397398.55585937505,0.0582898636677984,9.04782942546875,0.29336790695298937,6.98236198046875,0.010565820186587395,16601562.5,0.0,0.21067979202585282
16,0.015609894332845814,0.12680614650820973,0.0016768,0.2666666666666649,1.6768,0.26666666666666483,1.0,1.0,1.0,1.0,408116.634375,0.0,9.039454577968751,0.3796289865937787,7.052127123046875,0.0,16601562.5,0.0,0.15738912526994986
