Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
17,1.000000,27202,266,26936,0.977869,0.000419,39.989332,2386.506786,2.113183,0.761392,0.797505,4
17,5.000000,28318,1379,26939,4.869694,0.000411,41.625969,2435.735922,2.136466,0.761392,0.797505,4
17,10.000000,29898,2954,26944,9.893638,0.000399,43.944854,2505.721677,2.169196,0.761392,0.797505,4
17,25.000000,35856,8911,26945,24.857764,0.000361,52.701643,2768.590968,2.300691,0.761392,0.797505,4
18,0.000000,26914,0,26914,0.000000,0.000411,39.620416,2434.206246,2.803633,0.760363,0.796118,4
18,1.000000,27182,266,26916,0.978589,0.000409,40.012208,2446.294590,2.809476,0.760363,0.796118,4
18,5.000000,28299,1379,26920,4.872964,0.000401,41.650804,2496.542859,2.837003,0.760363,0.796118,4
18,10.000000,29870,2948,26922,9.876130,0.000389,43.962485,2567.396852,2.875443,0.760363,0.796118,4
18,25.000000,35847,8922,26925,24.889112,0.000352,52.755551,2838.540902,3.013618,0.760363,0.796118,4
19,0.000000,26914,0,26914,0.000000,0.000411,39.620416,2434.206246,2.803633,0.760363,0.796118,4
19,1.000000,27182,266,26916,0.978589,0.000409,40.012208,2446.294590,2.809476,0.760363,0.796118,4
19,5.000000,28299,1379,26920,4.872964,0.000401,41.650804,2496.542859,2.837003,0.760363,0.796118,4
19,10.000000,29870,2948,26922,9.876130,0.000389,43.962485,2567.396852,2.875443,0.760363,0.796118,4
19,25.000000,35847,8922,26925,24.889112,0.000352,52.755551,2838.540902,3.013618,0.760363,0.796118,4
20,0.000000,26896,0,26896,0.000000,0.001372,39.374668,728.885386,3.916016,0.832947,0.960881,4
20,1.000000,27167,267,26900,0.982810,0.001365,39.765672,732.555133,3.923034,0.832947,0.960881,4
20,5.000000,28266,1365,26901,4.829123,0.001338,41.369806,747.500956,3.963603,0.832947,0.960881,4
20,10.000000,29841,2939,26902,9.848866,0.001301,43.677637,768.685866,4.015491,0.832947,0.960881,4
20,25.000000,35830,8922,26908,24.912085,0.001177,52.440438,849.894425,4.218919,0.832947,0.960881,4
21,0.000000,26836,0,26836,0.000000,0.001648,39.144581,606.848515,5.000898,0.914511,0.914998,4
21,1.000000,27105,266,26839,0.981369,0.001640,39.532747,609.807243,5.011165,0.914511,0.914998,4
21,5.000000,28176,1337,26839,4.745173,0.001606,41.095301,622.652363,5.057242,0.914511,0.914998,4
21,10.000000,29771,2930,26841,9.841792,0.001564,43.418446,639.466119,5.126469,0.914511,0.914998,4
21,25.000000,35623,8775,26848,24.649805,0.001422,51.947053,703.453609,5.371301,0.914511,0.914998,4
22,0.000000,26896,0,26896,0.000000,0.001372,39.374668,728.885386,3.916016,0.832947,0.960881,4
