composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.232562,57.860495,0.017283,0.449219,0.000000,0.449219,0.007670,7.670400
2,2,7.180074,57.440588,0.017409,0.449219,0.063477,0.512695,0.007669,7.668800
3,2,7.151804,57.214428,0.017478,0.449219,0.375977,0.825195,0.007672,7.672000
4,2,7.494591,59.956725,0.016679,2.539062,2.089844,4.628906,0.007669,7.668800
5,2,7.236244,57.889951,0.017274,1.230469,0.781250,2.011719,0.007670,7.670400
6,3,7.154827,57.238617,0.017471,0.449219,0.439453,0.888672,0.007674,7.673600
7,3,7.483874,59.870994,0.016703,2.539062,2.153320,4.692383,0.007670,7.670400
8,3,7.215904,57.727228,0.017323,1.230469,0.844727,2.075195,0.007670,7.670400
9,3,7.502200,60.017602,0.016662,2.539062,2.465820,5.004883,0.007670,7.670400
10,3,7.222146,57.777164,0.017308,1.230469,1.157227,2.387695,0.007670,7.670400
11,3,7.609993,60.879941,0.016426,3.320312,2.871094,6.191406,0.007669,7.668800
12,4,7.505224,60.041792,0.016655,2.539062,2.529297,5.068359,0.007672,7.672000
13,4,7.225169,57.801353,0.017301,1.230469,1.220703,2.451172,0.007672,7.672000
14,4,7.599276,60.794210,0.016449,3.320312,2.934570,6.254883,0.007670,7.670400
15,4,7.617602,60.940818,0.016409,3.320312,3.247070,6.567383,0.007670,7.670400
16,5,7.620626,60.965007,0.016403,3.320312,3.310547,6.630859,0.007672,7.672000
