composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,12.316756,86.277592,0.011590,0.449219,0.000000,0.449219,0.081918,81.918400
2,2,11.697670,81.659219,0.012246,0.449219,0.072745,0.521964,0.081610,81.609600
3,2,10.883137,57.402423,0.017421,1.230469,0.909486,2.139954,0.063463,53.575200
4,2,11.098237,75.431528,0.013257,0.449219,0.438074,0.887293,0.079510,79.510400
5,2,11.198470,66.116496,0.015125,2.539062,2.431645,4.970708,0.070013,74.536200
6,3,11.068426,74.384181,0.013444,0.449219,0.506618,0.955837,0.078515,79.536800
7,3,10.606306,56.429515,0.017721,1.230469,0.983464,2.213933,0.063439,53.254800
8,3,10.969822,57.706492,0.017329,3.320312,3.341650,6.661963,0.063463,51.923800
9,3,11.024827,65.517657,0.015263,2.539062,2.502878,5.041940,0.070044,74.275400
10,3,10.923511,65.173924,0.015344,2.539062,2.862397,5.401460,0.070026,72.147400
11,3,10.384956,55.648424,0.017970,1.230469,1.347880,2.578349,0.063458,51.229800
12,4,10.896738,64.114963,0.015597,2.539062,2.936574,5.475637,0.069006,72.174800
13,4,10.354430,54.576821,0.018323,1.230469,1.419364,2.649833,0.062417,51.230000
14,4,10.794449,57.092098,0.017516,3.320312,3.415563,6.735876,0.063462,51.653800
15,4,10.693805,56.742457,0.017623,3.320312,3.778941,7.099253,0.063431,49.568600
16,5,10.666662,55.676434,0.017961,3.320312,3.852087,7.172400,0.062402,49.561000
