composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.457713,57.577220,0.017368,0.449219,0.000000,0.449219,0.000920,0.920000
2,2,7.451293,57.324509,0.017445,0.449219,0.063477,0.512695,0.000920,0.920000
3,2,7.447400,55.877358,0.017896,0.449219,0.375977,0.825195,0.000900,0.900000
4,2,7.483938,49.392616,0.020246,2.539062,2.157555,4.696617,0.000792,0.846000
5,2,7.456261,44.678674,0.022382,1.230469,0.805746,2.036214,0.000720,0.608000
6,3,7.447675,55.168948,0.018126,0.449219,0.439453,0.888672,0.000892,0.904000
7,3,7.482566,49.387300,0.020248,2.539062,2.222766,4.761828,0.000796,0.846000
8,3,7.453896,44.669574,0.022387,1.230469,0.869623,2.100092,0.000728,0.616000
9,3,7.484390,49.394199,0.020245,2.539062,2.550459,5.089521,0.000792,0.818000
10,3,7.453964,44.670081,0.022386,1.230469,1.185352,2.415820,0.000724,0.588000
11,3,7.495405,44.830716,0.022306,3.320312,2.961816,6.282129,0.000724,0.597000
12,4,7.484665,48.685789,0.020540,2.539062,2.613936,5.152998,0.000784,0.822000
13,4,7.454239,43.961671,0.022747,1.230469,1.248828,2.479297,0.000716,0.592000
14,4,7.494032,44.825400,0.022309,3.320312,3.027027,6.347340,0.000728,0.597000
15,4,7.495916,44.832539,0.022305,3.320312,3.354720,6.675033,0.000728,0.577000
16,5,7.496251,44.124249,0.022663,3.320312,3.418197,6.738509,0.000722,0.585000
