composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.418383,57.273533,0.017460,0.449219,0.000000,0.449219,0.000920,0.920000
2,2,7.418353,57.073413,0.017521,0.449219,0.063477,0.512695,0.000920,0.920000
3,2,7.418388,55.673552,0.017962,0.449219,0.375977,0.825195,0.000900,0.900000
4,2,7.418386,49.014342,0.020402,2.539062,2.157555,4.696617,0.000792,0.846000
5,2,7.418386,44.484748,0.022480,1.230469,0.805746,2.036214,0.000720,0.608000
6,3,7.418388,54.973552,0.018191,0.449219,0.439453,0.888672,0.000892,0.904000
7,3,7.418383,49.014336,0.020402,2.539062,2.222766,4.761828,0.000796,0.846000
8,3,7.418380,44.484735,0.022480,1.230469,0.869623,2.100092,0.000728,0.616000
9,3,7.418386,49.014342,0.020402,2.539062,2.550459,5.089521,0.000792,0.818000
10,3,7.418388,44.484752,0.022480,1.230469,1.185352,2.415820,0.000724,0.588000
11,3,7.418388,44.484752,0.022480,3.320312,2.961816,6.282129,0.000724,0.597000
12,4,7.418386,48.314342,0.020698,2.539062,2.613936,5.152998,0.000784,0.822000
13,4,7.418388,43.784752,0.022839,1.230469,1.248828,2.479297,0.000716,0.592000
14,4,7.418385,44.484746,0.022480,3.320312,3.027027,6.347340,0.000728,0.597000
15,4,7.418388,44.484752,0.022480,3.320312,3.354720,6.675033,0.000728,0.577000
16,5,7.418388,43.784752,0.022839,3.320312,3.418197,6.738509,0.000722,0.585000
