Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
35,10.000000,14868,1430,13438,9.631423,0.003424,43.130551,292.094070,4.568885,0.900133,0.999834,5
35,25.000000,17844,4395,13449,24.669357,0.003099,51.738793,322.641114,4.835337,0.900133,0.999834,5
36,0.000000,13428,0,13428,0.000000,0.003609,38.976359,277.114456,4.453125,0.900133,0.999834,5
36,1.000000,13562,131,13431,0.965934,0.003591,39.356763,278.484979,4.463904,0.900133,0.999834,5
36,5.000000,14069,634,13435,4.513469,0.003525,40.817155,283.693388,4.507466,0.900133,0.999834,5
36,10.000000,14868,1430,13438,9.631423,0.003424,43.130551,292.094070,4.568885,0.900133,0.999834,5
36,25.000000,17844,4395,13449,24.669357,0.003099,51.738793,322.641114,4.835337,0.900133,0.999834,5
37,0.000000,13419,0,13419,0.000000,0.006404,38.989859,156.144737,3.340742,1.000000,1.000000,5
37,1.000000,13554,131,13423,0.966504,0.006373,39.370574,156.906309,3.349745,1.000000,1.000000,5
37,5.000000,14060,635,13425,4.530583,0.006256,40.837635,159.847104,3.382551,1.000000,1.000000,5
37,10.000000,14865,1435,13430,9.667003,0.006079,43.162445,164.503538,3.439954,1.000000,1.000000,5
37,25.000000,17827,4396,13431,24.692882,0.005502,51.769670,181.737903,3.637525,1.000000,1.000000,5
38,0.000000,13419,0,13419,0.000000,0.006404,38.989859,156.144737,3.340742,1.000000,1.000000,5
38,1.000000,13554,131,13423,0.966504,0.006373,39.370574,156.906309,3.349745,1.000000,1.000000,5
38,5.000000,14060,635,13425,4.530583,0.006256,40.837635,159.847104,3.382551,1.000000,1.000000,5
38,10.000000,14865,1435,13430,9.667003,0.006079,43.162445,164.503538,3.439954,1.000000,1.000000,5
38,25.000000,17827,4396,13431,24.692882,0.005502,51.769670,181.737903,3.637525,1.000000,1.000000,5
39,0.000000,13419,0,13419,0.000000,0.006421,38.887098,155.733691,5.147383,1.000000,0.978571,5
39,1.000000,13553,130,13423,0.959197,0.006390,39.263813,156.487289,5.157858,1.000000,0.978571,5
39,5.000000,14058,634,13424,4.509888,0.006273,40.724688,159.415734,5.201734,1.000000,0.978571,5
39,10.000000,14862,1435,13427,9.668954,0.006095,43.048559,164.070194,5.277291,1.000000,0.978571,5
39,25.000000,17821,4384,13437,24.645082,0.005519,51.598614,181.190484,5.548570,1.000000,0.978571,5
40,0.000000,13419,0,13419,0.000000,0.006421,38.887098,155.733691,5.147383,1.000000,1.000000,5
40,1.000000,13553,130,13423,0.959197,0.006390,39.263813,156.487289,5.157858,1.000000,1.000000,5
40,5.000000,14058,634,13424,4.509888,0.006273,40.724688,159.415734,5.201734,1.000000,1.000000,5
40,10.000000,14862,1435,13427,9.668954,0.006095,43.048559,164.070194,5.277291,1.000000,1.000000,5
40,25.000000,17821,4384,13437,24.645082,0.005519,51.598614,181.190484,5.548570,1.000000,1.000000,5
41,0.000000,13419,0,13419,0.000000,0.006424,38.867256,155.654324,5.538008,1.000000,1.000000,5
41,1.000000,13552,130,13422,0.959268,0.006394,39.243823,156.407577,5.550462,1.000000,1.000000,5
41,5.000000,14065,641,13424,4.557412,0.006274,40.724489,159.375676,5.606649,1.000000,1.000000,5
41,10.000000,14856,1432,13424,9.652666,0.006099,43.019680,163.972632,5.687329,1.000000,1.000000,5
41,25.000000,17800,4368,13432,24.550562,0.005525,51.513426,180.980521,5.992263,1.000000,1.000000,5
42,0.000000,13429,0,13429,0.000000,0.003609,38.972412,277.098667,4.599609,0.916778,0.999861,6
42,1.000000,13564,131,13433,0.965792,0.003591,39.352773,278.469106,4.611211,0.916778,0.999861,6
42,5.000000,14076,639,13437,4.546746,0.003525,40.829429,283.710018,4.661433,0.916778,0.999861,6
42,10.000000,14870,1430,13440,9.636853,0.003424,43.127909,292.075038,4.724506,0.916778,0.999861,6
42,25.000000,17839,4391,13448,24.653848,0.003100,51.732364,322.596993,5.008251,0.916778,0.999861,6
43,0.000000,13420,0,13420,0.000000,0.006405,38.985912,156.128948,3.487227,1.000000,1.000000,6
43,1.000000,13555,131,13424,0.966433,0.006374,39.366560,156.890341,3.497051,1.000000,1.000000,6
43,5.000000,14070,643,13427,4.570007,0.006255,40.851774,159.867511,3.536100,1.000000,1.000000,6
43,10.000000,14865,1436,13429,9.667003,0.006079,43.160802,164.492262,3.593119,1.000000,1.000000,6
