composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.212212,73.697698,0.013569,0.449219,0.000000,0.449219,0.061539,61.539200
2,2,8.740527,69.707942,0.014346,0.449219,0.063477,0.512695,0.061291,61.291200
3,2,8.265956,64.296271,0.015553,0.449219,0.375977,0.825195,0.059750,59.749600
4,2,8.002073,54.314894,0.018411,2.539062,2.089844,4.628906,0.052606,56.031400
5,2,8.001977,48.256135,0.020723,1.230469,0.781250,2.011719,0.047693,40.299400
6,3,8.239915,63.436637,0.015764,0.449219,0.439453,0.888672,0.058972,59.749600
7,3,7.866316,53.771865,0.018597,2.539062,2.153320,4.692383,0.052616,55.828200
8,3,7.788532,47.402354,0.021096,1.230469,0.844727,2.075195,0.047682,40.054600
9,3,7.765917,53.370269,0.018737,2.539062,2.465820,5.004883,0.052613,54.265800
10,3,7.591857,46.615654,0.021452,1.230469,1.157227,2.387695,0.047690,38.516200
11,3,7.689546,47.006410,0.021274,3.320312,2.871094,6.191406,0.047679,39.049600
12,4,7.739876,52.510635,0.019044,2.539062,2.529297,5.068359,0.051835,54.265800
13,4,7.565816,45.756020,0.021855,1.230469,1.220703,2.451172,0.046912,38.516200
14,4,7.553789,46.463381,0.021522,3.320312,2.934570,6.254883,0.047689,38.846400
15,4,7.453390,46.061785,0.021710,3.320312,3.247070,6.567383,0.047686,37.284000
16,5,7.427349,45.202151,0.022123,3.320312,3.310547,6.630859,0.046908,37.284000
