composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.205566,451.378128,0.002215,0.449219,0.000000,0.449219,0.128320,128.320000
2,2,7.205685,448.273920,0.002231,0.449219,0.065762,0.514980,0.127364,127.432000
3,2,7.205571,426.622272,0.002344,0.449219,0.387820,0.837039,0.121248,121.968000
4,2,7.205901,206.774445,0.004836,1.230469,0.798937,2.029406,0.058766,59.868000
5,2,7.205793,170.842370,0.005853,2.539062,2.134984,4.674047,0.048576,59.968000
6,3,7.205564,426.730093,0.002343,0.449219,0.451054,0.900273,0.121324,122.028000
7,3,7.205898,203.666352,0.004910,1.230469,0.864527,2.094996,0.057874,59.044000
8,3,7.203188,167.651033,0.005965,2.539062,2.198579,4.737641,0.047680,59.136000
9,3,7.205907,182.018646,0.005494,1.230469,1.185732,2.416201,0.051690,53.506000
10,3,7.205793,146.518370,0.006825,2.539062,2.520269,5.059331,0.041740,53.822000
11,3,7.205923,143.562717,0.006966,3.320312,2.934804,6.255116,0.040806,44.492000
12,4,7.205905,182.018643,0.005494,1.230469,1.250900,2.481369,0.051702,53.504000
13,4,7.205791,146.194367,0.006840,2.539062,2.583217,5.122279,0.041564,53.640000
14,4,7.205917,140.555299,0.007115,3.320312,3.000393,6.320705,0.040034,43.780000
15,4,7.205594,119.328973,0.008380,3.320312,3.320475,6.640788,0.034030,38.404000
16,5,7.205923,119.123518,0.008395,3.320312,3.384408,6.704721,0.033914,38.274000
