composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.969506,476.735940,0.002098,0.449219,0.000000,0.449219,0.005888,5.888000
2,2,7.966180,473.407059,0.002112,0.449219,0.064277,0.513496,0.005904,5.920000
3,2,7.963912,446.807907,0.002238,0.449219,0.457188,0.906406,0.005536,5.584000
4,2,7.916408,213.239389,0.004690,1.230469,0.817770,2.048239,0.002612,2.664000
5,2,8.002447,180.868238,0.005529,2.539062,2.225266,4.764328,0.002256,2.784000
6,3,7.996207,446.873165,0.002238,0.449219,0.552154,1.001373,0.005544,5.598000
7,3,7.963431,211.558314,0.004727,1.230469,0.889469,2.119938,0.002628,2.696000
8,3,8.006145,177.771302,0.005625,2.539062,2.295025,4.834087,0.002208,2.752000
9,3,7.935320,184.272182,0.005427,1.230469,1.258022,2.488491,0.002260,2.360000
10,3,8.004091,156.649699,0.006384,2.539062,2.635098,5.174160,0.001960,2.524000
11,3,7.962686,151.659082,0.006594,3.320312,3.019274,6.339587,0.001892,2.056000
12,4,7.972642,184.347495,0.005425,1.230469,1.356134,2.586602,0.002268,2.374000
13,4,8.009857,156.662021,0.006383,2.539062,2.701897,5.240959,0.001972,2.548000
14,4,7.966384,148.562146,0.006731,3.320312,3.089033,6.409346,0.001844,2.024000
15,4,7.964330,127.440543,0.007847,3.320312,3.429106,6.749419,0.001596,1.796000
16,5,7.916841,124.712489,0.008018,3.320312,3.461086,6.781398,0.001544,1.754000
