Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
1,0.000000,9597,0,9597,0.000000,0.016711,7.480312,59.842498,0.449219,1.000000,1.000000,1
1,1.000000,9697,100,9597,1.041992,0.016624,7.558257,60.154277,0.449219,1.000000,1.000000,1
1,5.000000,10058,461,9597,4.803584,0.016319,7.839638,61.276682,0.449172,1.000000,1.000000,1
1,10.000000,10647,1050,9597,10.940919,0.015845,8.298733,63.113062,0.449172,1.000000,1.000000,1
1,25.000000,12681,3084,9597,32.135042,0.014417,9.884130,69.361118,0.447768,1.000000,1.000000,1
2,0.000000,9594,0,9594,0.000000,0.016977,7.363119,58.904952,0.512695,1.000000,1.000000,2
2,1.000000,9694,100,9594,1.042318,0.016888,7.439890,59.212036,0.512695,1.000000,1.000000,2
2,5.000000,10057,460,9597,4.793165,0.016579,7.716440,60.318333,0.513727,1.000000,1.000000,2
2,10.000000,10645,1049,9596,10.931638,0.016097,8.168759,62.124490,0.516138,1.000000,1.000000,2
2,25.000000,12677,3080,9597,32.093363,0.014648,9.727929,68.268995,0.521332,1.000000,1.000000,2
3,0.000000,9598,0,9598,0.000000,0.017248,7.247108,57.976864,0.825195,1.000000,1.000000,2
3,1.000000,9698,100,9598,1.041884,0.017159,7.322627,58.278938,0.826549,1.000000,1.000000,2
3,5.000000,10062,462,9600,4.812500,0.016843,7.596009,59.372658,0.836023,1.000000,1.000000,2
3,10.000000,10650,1050,9600,10.937500,0.016354,8.040044,61.145778,0.845456,1.000000,1.000000,2
3,25.000000,12681,3081,9600,32.093750,0.014886,9.573259,67.178977,0.881838,1.000000,1.000000,2
4,0.000000,9590,0,9590,0.000000,0.017338,7.209785,57.678280,4.628906,1.000000,1.000000,2
4,1.000000,9691,100,9591,1.042644,0.017247,7.285041,57.979449,4.640568,1.000000,1.000000,2
4,5.000000,10053,461,9592,4.806088,0.016931,7.556004,59.063445,4.678714,1.000000,1.000000,2
4,10.000000,10638,1047,9591,10.916484,0.016443,7.996934,60.817988,4.740983,1.000000,1.000000,2
4,25.000000,12674,3082,9592,32.130942,0.014958,9.527342,66.855127,4.954337,1.000000,1.000000,2
5,0.000000,9587,0,9587,0.000000,0.017385,7.190213,57.521706,2.011719,1.000000,1.000000,2
5,1.000000,9687,100,9587,1.043079,0.017295,7.265032,57.820982,2.015347,1.000000,1.000000,2
5,5.000000,10048,460,9588,4.797664,0.016977,7.535403,58.902658,2.030766,1.000000,1.000000,2
5,10.000000,10636,1048,9588,10.930330,0.016485,7.976644,60.661604,2.054913,1.000000,1.000000,2
5,25.000000,12661,3073,9588,32.050480,0.015010,9.495359,66.622470,2.130758,1.000000,1.000000,2
6,0.000000,9599,0,9599,0.000000,0.017263,7.241083,57.928662,0.888672,1.000000,1.000000,3
6,1.000000,9700,100,9600,1.041667,0.017173,7.316569,58.230655,0.890219,1.000000,1.000000,3
6,5.000000,10062,462,9600,4.812500,0.016857,7.589617,59.322849,0.901152,1.000000,1.000000,3
6,10.000000,10652,1050,9602,10.935222,0.016368,8.033360,61.094893,0.911656,1.000000,1.000000,3
6,25.000000,12683,3082,9601,32.100823,0.014895,9.566924,67.135450,0.960892,1.000000,1.000000,3
7,0.000000,9591,0,9591,0.000000,0.017419,7.176268,57.410143,4.692383,1.000000,1.000000,3
7,1.000000,9692,100,9592,1.042535,0.017328,7.251144,57.709744,4.704342,1.000000,1.000000,3
7,5.000000,10055,461,9594,4.805087,0.017010,7.520856,58.788688,4.743602,1.000000,1.000000,3
7,10.000000,10642,1048,9594,10.923494,0.016519,7.959985,60.536220,4.808420,1.000000,1.000000,3
7,25.000000,12679,3083,9596,32.127970,0.015026,9.483434,66.552116,5.029312,1.000000,1.000000,3
8,0.000000,9588,0,9588,0.000000,0.017513,7.137520,57.100160,2.075195,1.000000,1.000000,3
