composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.532959,471.073542,0.002123,0.449219,0.000000,0.449219,0.064307,64.307200
2,2,7.470129,464.016708,0.002155,0.449219,0.066312,0.515531,0.063827,63.859200
3,2,7.404871,438.067244,0.002283,0.449219,0.386805,0.836023,0.060755,61.110400
4,2,7.372582,214.361139,0.004665,1.230469,0.801608,2.032077,0.029582,30.132800
5,2,7.372667,175.601235,0.005695,2.539062,2.144765,4.683827,0.024422,30.118400
6,3,7.401455,438.098171,0.002283,0.449219,0.451336,0.900554,0.060770,61.113200
7,3,7.345360,209.563768,0.004772,1.230469,0.866246,2.096715,0.029151,29.732800
8,3,7.351806,171.271332,0.005839,2.539062,2.208387,4.747449,0.023954,29.680000
9,3,7.316622,185.882465,0.005380,1.230469,1.186884,2.417353,0.026041,26.944800
10,3,7.332734,148.457499,0.006736,2.539062,2.527282,5.066345,0.020890,26.932800
11,3,7.327990,147.807422,0.006766,3.320312,2.944965,6.265277,0.020551,22.388800
12,4,7.313186,185.825144,0.005381,1.230469,1.252701,2.483169,0.026031,26.924000
13,4,7.329353,148.360660,0.006740,2.539062,2.590908,5.129970,0.020882,26.916400
14,4,7.310108,143.617245,0.006963,3.320312,3.009968,6.330280,0.020133,22.000000
15,4,7.291025,120.638431,0.008289,3.320312,3.326699,6.647012,0.017012,19.203200
16,5,7.292666,120.614521,0.008291,3.320312,3.393936,6.714248,0.017019,19.204400
