composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.811758,61.168999,0.016348,0.449219,0.000000,0.449219,0.016040,16.040000
2,2,7.689564,60.211405,0.016608,0.449219,0.063477,0.512695,0.016048,16.048000
3,2,7.568409,59.263363,0.016874,0.449219,0.379360,0.828579,0.016056,16.056000
4,2,7.529574,58.958733,0.016961,2.539062,2.134984,4.674047,0.016040,16.040000
5,2,7.509275,58.798529,0.017007,1.230469,0.798937,2.029406,0.016024,16.024000
6,3,7.562129,59.214145,0.016888,0.449219,0.447187,0.896406,0.016072,16.072000
7,3,7.491954,58.673993,0.017043,2.539062,2.198223,4.737285,0.016048,16.048000
8,3,7.454291,58.368010,0.017133,1.230469,0.862703,2.093172,0.016040,16.040000
9,3,7.470894,58.498811,0.017094,2.539062,2.524685,5.063748,0.016048,16.048000
10,3,7.405261,57.984231,0.017246,1.230469,1.185732,2.416201,0.016032,16.032000
11,3,7.460631,58.418342,0.017118,3.320312,2.934804,6.255116,0.016040,16.040000
12,4,7.464561,58.449620,0.017109,2.539062,2.590688,5.129750,0.016064,16.064000
13,4,7.399034,57.935703,0.017261,1.230469,1.248426,2.478895,0.016056,16.056000
14,4,7.425942,58.146283,0.017198,3.320312,2.999386,6.319698,0.016072,16.072000
15,4,7.400070,57.951377,0.017256,3.320312,3.319162,6.639474,0.016056,16.056000
16,5,7.395711,57.909597,0.017268,3.320312,3.385481,6.705794,0.016064,16.064000
