construction,event_throughput_raw,event_throughput_normalized,cpu_cores_per_event_raw,cpu_cores_per_event_normalized,memory_mb_per_event_raw,memory_mb_per_event_normalized,cpu_utilization_raw,cpu_utilization_normalized,memory_occupancy_raw,memory_occupancy_normalized,total_turnaround_time_raw,total_turnaround_time_normalized,wall_time_per_event_raw,wall_time_per_event_normalized,network_transfer_mb_per_event_raw,network_transfer_mb_per_event_normalized,total_write_remote_mb_raw,total_write_remote_mb_normalized,weighted_score
1,0.0055315873016265095,0.0,0.0047392,0.4411764705882334,9.4784,0.44117647058822473,1.0,0.5,1.0,0.5,349830.3518359375,0.7867122764465322,51.472454335156236,0.0,1.5041343359375,1.0,4443359.375,1.0,0.37647058823529167
2,0.0055315873016265095,0.0,0.0047392,0.4411764705882334,9.4784,0.44117647058822473,1.0,0.5,1.0,0.5,349830.3518359375,0.7867122764465322,51.472454335156236,0.0,1.5041343359375,1.0,4443359.375,1.0,0.37647058823529167
3,0.005531932241190905,0.008624375834765175,0.0047416,0.3529411764705676,9.4832,0.3529411764705863,1.0,0.5,1.0,0.5,309315.597421875,0.933934397192322,51.46718929145312,0.010879808028924732,1.67264681640625,0.9650020468982691,4443359.375,1.0,0.3376266303017907
4,0.005531932241190905,0.008624375834765175,0.0047416,0.3529411764705676,9.4832,0.3529411764705863,1.0,0.5,1.0,0.5,309315.597421875,0.933934397192322,51.46718929145312,0.010879808028924732,1.67264681640625,0.9650020468982691,4443359.375,1.0,0.3376266303017907
5,0.005539487574609047,0.19752713353743523,0.0047408,0.38235294117646684,9.4816,0.3823529411764658,1.0,0.5,1.0,0.5,351377.52449218754,0.78109017548832,51.39529767174219,0.1594383130381,1.673400283203125,0.9648455611854756,4443359.375,1.0,0.42492114212265575
6,0.005539487574609047,0.19752713353743523,0.0047408,0.38235294117646684,9.4816,0.3823529411764658,1.0,0.5,1.0,0.5,351377.52449218754,0.78109017548832,51.39529767174219,0.1594383130381,1.673400283203125,0.9648455611854756,4443359.375,1.0,0.42492114212265575
7,0.005537071379131142,0.1371160353549165,0.0047376,0.5,9.4752,0.5000000000000163,1.0,0.5,1.0,0.5,364194.3288347656,0.7345165964604475,51.42280379408211,0.10259902592997748,2.8275435419960937,0.7251443145386086,7521777.34375,0.6555729160975929,0.3998752770496916
8,0.005537071379131142,0.1371160353549165,0.0047376,0.5,9.4752,0.5000000000000163,1.0,0.5,1.0,0.5,364194.3288347656,0.7345165964604475,51.42280379408211,0.10259902592997748,2.8275435419960937,0.7251443145386086,7521777.34375,0.6555729160975929,0.3998752770496916
9,0.005545927704932207,0.3585469470493413,0.0047392,0.4411764705882334,9.4784,0.44117647058822473,1.0,0.5,1.0,0.5,291134.6905078125,1.0,51.339053043195314,0.2756635137682875,2.126108818359375,0.870823610775162,4443359.375,1.0,0.4940540892100606
10,0.00555020373238757,0.46545862567767693,0.0047376,0.5,9.4752,0.5000000000000163,1.0,0.5,1.0,0.5,347870.87791015627,0.7938325937499849,51.291475823460935,0.3739781805493758,4.046874301757812,0.47190443208638705,10302734.375,0.34442708390240706,0.48056433668835147
11,0.00555020373238757,0.46545862567767693,0.0047376,0.5,9.4752,0.5000000000000163,1.0,0.5,1.0,0.5,347870.87791015627,0.7938325937499849,51.291475823460935,0.3739781805493758,4.046874301757812,0.47190443208638705,10302734.375,0.34442708390240706,0.48056433668835147
12,0.005538726766968841,0.17850498674890034,0.0047464,0.17647058823529974,9.4928,0.17647058823527684,1.0,0.5,1.0,0.5,319331.821640625,0.8975375389939692,51.40799521920313,0.1331998074144278,1.84602646484375,0.9289932433489348,4443359.375,1.0,0.3277888786634624
13,0.005538726766968841,0.17850498674890034,0.0047464,0.17647058823529974,9.4928,0.17647058823527684,1.0,0.5,1.0,0.5,319331.821640625,0.8975375389939692,51.40799521920313,0.1331998074144278,1.84602646484375,0.9289932433489348,4443359.375,1.0,0.3277888786634624
14,0.005537247672253314,0.14152381660020727,0.0047416,0.3529411764705676,9.4832,0.3529411764705863,1.0,0.5,1.0,0.5,370663.212890625,0.7110100284623039,51.42025199367109,0.10787212529353613,2.993051656210938,0.6907703310619294,7521777.34375,0.6555729160975929,0.3359400634406996
15,0.005537247672253314,0.14152381660020727,0.0047416,0.3529411764705676,9.4832,0.3529411764705863,1.0,0.5,1.0,0.5,370663.212890625,0.7110100284623039,51.42025199367109,0.10787212529353613,2.993051656210938,0.6907703310619294,7521777.34375,0.6555729160975929,0.3359400634406996
16,0.0055462474896699485,0.3665423875530655,0.0047456,0.20588235294116708,9.4912,0.20588235294118895,1.0,0.5,1.0,0.5,307877.81265624997,0.9391590054969408,51.33408198385156,0.28593582572049026,2.289182529296875,0.8369552226792772,4443359.375,1.0,0.3963609407335529
17,0.0055462474896699485,0.3665423875530655,0.0047456,0.20588235294116708,9.4912,0.20588235294118895,1.0,0.5,1.0,0.5,307877.81265624997,0.9391590054969408,51.33408198385156,0.28593582572049026,2.289182529296875,0.8369552226792772,4443359.375,1.0,0.3963609407335529
18,0.005545046562481091,0.3365161206472828,0.0047432,0.294117647058801,9.4864,0.29411764705882737,1.0,0.5,1.0,0.5,457546.78021132806,0.39529336612771165,51.343988009948355,0.26546578437994406,3.0076160296445313,0.6877454912579748,7521777.34375,0.6555729160975929,0.38980260533403377
19,0.005545046562481091,0.3365161206472828,0.0047432,0.294117647058801,9.4864,0.29411764705882737,1.0,0.5,1.0,0.5,457546.78021132806,0.39529336612771165,51.343988009948355,0.26546578437994406,3.0076160296445313,0.6877454912579748,7521777.34375,0.6555729160975929,0.38980260533403377
20,0.005551613255128987,0.5007003176272241,0.0047384,0.47058823529410077,9.4768,0.4705882352941042,1.0,0.5,1.0,0.5,435178.11814453127,0.4765763929002171,51.26885446253515,0.4207234837421558,4.213295112304688,0.43734089289647105,10302734.375,0.34442708390240706,0.4759835997478249
21,0.005558493014730755,0.672711993244974,0.004732,0.7058823529411671,9.464,0.7058823529411726,1.0,0.5,1.0,0.5,498537.111328125,0.24634309938260784,51.18646932488125,0.5909660368248586,5.374779251874999,0.19611503631889643,13381152.34375,0.0,0.5906607457382369
22,0.005551613255128987,0.5007003176272241,0.0047384,0.47058823529410077,9.4768,0.4705882352941042,1.0,0.5,1.0,0.5,435178.11814453127,0.4765763929002171,51.26885446253515,0.4207234837421558,4.213295112304688,0.43734089289647105,10302734.375,0.34442708390240706,0.4759835997478249
23,0.005558493014730755,0.672711993244974,0.004732,0.7058823529411671,9.464,0.7058823529411726,1.0,0.5,1.0,0.5,498537.111328125,0.24634309938260784,51.18646932488125,0.5909660368248586,5.374779251874999,0.19611503631889643,13381152.34375,0.0,0.5906607457382369
24,0.005553426615867748,0.5460389976435295,0.0047392,0.4411764705882334,9.4784,0.44117647058822473,1.0,0.5,1.0,0.5,392324.52537109377,0.6322973617404501,51.2482418881914,0.4633177839013549,4.19942921875,0.44022066708880786,10302734.375,0.34442708390240706,0.48293032071046504
25,0.005553426615867748,0.5460389976435295,0.0047392,0.4411764705882334,9.4784,0.44117647058822473,1.0,0.5,1.0,0.5,392324.52537109377,0.6322973617404501,51.2482418881914,0.4633177839013549,4.19942921875,0.44022066708880786,10302734.375,0.34442708390240706,0.48293032071046504
26,0.005559189624013833,0.6901290160726716,0.0047312,0.7352941176470663,9.4624,0.7352941176470521,1.0,0.5,1.0,0.5,352052.0825,0.7786389731569112,51.15884816957031,0.6480430307237146,4.65798421875,0.34498447841054336,10302734.375,0.34442708390240706,0.639166149170001
