composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.682444,75.562452,0.013234,0.449219,0.000000,0.449219,0.064709,64.708800
2,2,9.185151,71.464851,0.013993,0.449219,0.065190,0.514409,0.064445,64.444800
3,2,8.682906,65.902342,0.015174,0.449219,0.385959,0.835177,0.062818,62.818400
4,2,8.369956,55.462150,0.018030,2.539062,2.143961,4.683023,0.055311,58.919200
5,2,8.393160,49.385765,0.020249,1.230469,0.801482,2.031951,0.050128,42.374800
6,3,8.655640,65.030992,0.015377,0.449219,0.450737,0.899955,0.062011,62.829600
7,3,8.225819,54.900430,0.018215,2.539062,2.208970,4.748032,0.055317,58.698000
8,3,8.167856,48.507912,0.020615,1.230469,0.866127,2.096596,0.050118,42.118400
9,3,8.117272,54.478587,0.018356,2.539062,2.529371,5.068433,0.055318,57.063600
10,3,7.957055,47.687360,0.020970,1.230469,1.186460,2.416929,0.050124,40.496800
11,3,8.025097,47.949541,0.020855,3.320312,2.945451,6.265764,0.050115,41.062600
12,4,8.089172,53.603636,0.018655,2.539062,2.594388,5.133450,0.054502,57.061400
13,4,7.929661,46.813505,0.021361,1.230469,1.251376,2.481845,0.049312,40.505600
14,4,7.881012,47.388738,0.021102,3.320312,3.010040,6.330352,0.050125,40.850400
15,4,7.772259,46.964834,0.021293,3.320312,3.330883,6.651196,0.050121,39.208800
16,5,7.744335,46.090302,0.021697,3.320312,3.395903,6.716215,0.049307,39.210800
