Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
1,0.000000,799,0,799,0.000000,0.017979,6.952432,55.619458,0.449219,1.000000,1.000000,1
1,1.000000,807,8,799,0.991326,0.017890,7.022068,55.897999,0.449219,1.000000,1.000000,1
1,5.000000,833,34,799,4.081633,0.017605,7.248383,56.803259,0.449219,1.000000,1.000000,1
1,10.000000,880,81,799,9.204545,0.017112,7.657491,58.439691,0.449219,1.000000,1.000000,1
1,25.000000,1043,244,799,23.394056,0.015597,9.076312,64.114976,0.449219,1.000000,1.000000,1
2,0.000000,799,0,799,0.000000,0.018003,6.943263,55.546104,0.512695,1.000000,1.000000,2
2,1.000000,808,8,800,0.990099,0.017913,7.012817,55.824368,0.512695,1.000000,1.000000,2
2,5.000000,835,34,801,4.071856,0.017628,7.238927,56.728855,0.518180,1.000000,1.000000,2
2,10.000000,881,80,801,9.194098,0.017139,7.643059,58.345335,0.515417,1.000000,1.000000,2
2,25.000000,1049,245,804,23.546235,0.015607,9.075160,64.073837,0.514016,1.000000,1.000000,2
3,0.000000,800,0,800,0.000000,0.018021,6.936488,55.491904,0.825195,1.000000,1.000000,2
3,1.000000,809,9,800,1.112485,0.017920,7.014695,55.804733,0.829256,1.000000,1.000000,2
3,5.000000,834,34,800,4.076739,0.017645,7.231796,56.673134,0.833316,1.000000,1.000000,2
3,10.000000,882,81,801,9.183673,0.017151,7.640058,58.306279,0.845498,1.000000,1.000000,2
3,25.000000,1041,238,803,22.958694,0.015686,9.001628,63.752655,0.869004,1.000000,1.000000,2
4,0.000000,800,0,800,0.000000,0.017938,6.968273,55.746184,4.628906,1.000000,1.000000,2
4,1.000000,810,9,801,1.111111,0.017838,7.046869,56.060713,4.642448,1.000000,1.000000,2
4,5.000000,834,33,801,3.956835,0.017576,7.255937,56.896986,4.655991,1.000000,1.000000,2
4,10.000000,881,80,801,9.080590,0.017083,7.665969,58.537114,4.714673,1.000000,1.000000,2
4,25.000000,1037,235,802,22.661524,0.015639,9.017057,63.941608,4.845581,1.000000,1.000000,2
5,0.000000,799,0,799,0.000000,0.018005,6.942629,55.541033,2.011719,1.000000,1.000000,2
5,1.000000,809,9,800,1.112485,0.017904,7.020912,55.854358,2.016073,1.000000,1.000000,2
5,5.000000,834,34,800,4.076739,0.017629,7.238226,56.723615,2.028049,1.000000,1.000000,2
5,10.000000,881,81,800,9.194098,0.017136,7.646741,58.357674,2.049822,1.000000,1.000000,2
5,25.000000,1042,241,801,23.128599,0.015646,9.035613,63.913353,2.118208,1.000000,1.000000,2
6,0.000000,800,0,800,0.000000,0.018020,6.936559,55.492470,0.888672,1.000000,1.000000,3
6,1.000000,811,9,802,1.109741,0.017919,7.014808,55.805562,0.894156,1.000000,1.000000,3
6,5.000000,836,34,802,4.066986,0.017645,7.231889,56.673887,0.897953,1.000000,1.000000,3
6,10.000000,884,81,803,9.276018,0.017151,7.639830,58.305652,0.912515,1.000000,1.000000,3
6,25.000000,1041,235,806,22.862632,0.015708,8.979224,63.663277,0.931797,1.000000,1.000000,3
7,0.000000,800,0,800,0.000000,0.017944,6.966052,55.728415,4.692383,1.000000,1.000000,3
7,1.000000,811,9,802,1.109741,0.017843,7.044618,56.042824,4.706272,1.000000,1.000000,3
7,5.000000,837,34,803,4.062127,0.017581,7.253995,56.880378,4.720357,1.000000,1.000000,3
7,10.000000,884,81,803,9.162896,0.017078,7.672347,58.553786,4.784975,1.000000,1.000000,3
7,25.000000,1042,236,806,22.744722,0.015632,9.026502,63.970551,4.911818,1.000000,1.000000,3
8,0.000000,800,0,800,0.000000,0.018015,6.938848,55.510784,2.075195,1.000000,1.000000,3
8,1.000000,811,9,802,1.109741,0.017913,7.017083,55.823917,2.079621,1.000000,1.000000,3
8,5.000000,836,34,802,4.066986,0.017639,7.234241,56.692454,2.091793,1.000000,1.000000,3
8,10.000000,882,81,801,9.183673,0.017145,7.642642,58.326007,2.122678,1.000000,1.000000,3
8,25.000000,1048,243,805,23.282443,0.015652,9.033750,63.890682,2.183478,1.000000,1.000000,3
9,0.000000,801,0,801,0.000000,0.017942,6.967041,55.736327,5.004883,1.000000,1.000000,3
9,1.000000,809,8,801,0.988875,0.017852,7.036814,56.015421,5.016168,1.000000,1.000000,3
9,5.000000,836,33,803,3.947368,0.017579,7.254702,56.887115,5.038738,1.000000,1.000000,3
9,10.000000,882,80,802,9.070295,0.017086,7.664643,58.526830,5.107346,1.000000,1.000000,3
9,25.000000,1039,234,805,22.617902,0.015648,9.009058,63.904637,5.287369,1.000000,1.000000,3
10,0.000000,800,0,800,0.000000,0.018017,6.937797,55.502376,2.387695,1.000000,1.000000,3
10,1.000000,810,9,801,1.111111,0.017916,7.015970,55.815164,2.392695,1.000000,1.000000,3
10,5.000000,835,34,801,4.071856,0.017642,7.233169,56.683959,2.412065,1.000000,1.000000,3
10,10.000000,883,81,802,9.173273,0.017148,7.641520,58.317459,2.448306,1.000000,1.000000,3
10,25.000000,1046,241,805,23.326960,0.015643,9.043861,63.926822,2.544397,1.000000,1.000000,3
11,0.000000,800,0,800,0.000000,0.017916,6.977082,55.816657,6.191406,1.000000,1.000000,3
11,1.000000,810,9,801,1.111111,0.017815,7.055791,56.131638,6.206571,1.000000,1.000000,3
11,5.000000,832,32,800,3.846154,0.017564,7.256657,56.934956,6.239967,1.000000,1.000000,3
11,10.000000,882,80,802,9.070295,0.017062,7.675738,58.611471,6.327533,1.000000,1.000000,3
11,25.000000,1041,236,805,22.958694,0.015596,9.052930,64.120241,6.554518,1.000000,1.000000,3
12,0.000000,801,0,801,0.000000,0.017941,6.967112,55.736893,5.068359,1.000000,1.000000,4
12,1.000000,810,8,802,0.987654,0.017852,7.036897,56.016083,5.079645,1.000000,1.000000,4
12,5.000000,839,34,805,4.052443,0.017568,7.263563,56.922892,5.107699,1.000000,1.000000,4
12,10.000000,885,81,804,9.152542,0.017086,7.664853,58.528001,5.172625,1.000000,1.000000,4
12,25.000000,1045,237,808,22.775120,0.015624,9.034122,64.005223,5.370431,1.000000,1.000000,4
13,0.000000,800,0,800,0.000000,0.018017,6.937868,55.502942,2.451172,1.000000,1.000000,4
13,1.000000,810,9,801,1.111111,0.017916,7.016029,55.815634,2.456172,1.000000,1.000000,4
13,5.000000,838,34,804,4.057279,0.017641,7.233274,56.684808,2.476702,1.000000,1.000000,4
13,10.000000,887,81,806,9.131905,0.017147,7.641581,58.318131,2.512716,1.000000,1.000000,4
13,25.000000,1052,243,809,23.288973,0.015665,9.020770,63.834934,2.602732,1.000000,1.000000,4
14,0.000000,800,0,800,0.000000,0.017922,6.974861,55.798887,6.254883,1.000000,1.000000,4
14,1.000000,811,9,802,1.109741,0.017821,7.053550,56.113788,6.270278,1.000000,1.000000,4
14,5.000000,834,32,802,3.836930,0.017569,7.254412,56.917236,6.304137,1.000000,1.000000,4
14,10.000000,885,80,805,9.039548,0.017067,7.673426,58.593435,6.392845,1.000000,1.000000,4
14,25.000000,1044,233,811,22.796935,0.015629,9.021316,63.984997,6.608947,1.000000,1.000000,4
15,0.000000,801,0,801,0.000000,0.017919,6.975850,55.806799,6.567383,1.000000,1.000000,4
15,1.000000,811,9,802,1.109741,0.017818,7.054534,56.121583,6.584804,1.000000,1.000000,4
15,5.000000,835,32,803,3.832335,0.017567,7.255526,56.925646,6.618559,1.000000,1.000000,4
15,10.000000,882,78,804,8.843537,0.017085,7.656851,58.530996,6.712306,1.000000,1.000000,4
15,25.000000,1045,237,808,22.870813,0.015602,9.047829,64.095053,6.982362,1.000000,1.000000,4
16,0.000000,801,0,801,0.000000,0.017919,6.975921,55.807365,6.630859,1.000000,1.000000,5
16,1.000000,812,9,803,1.108374,0.017818,7.054617,56.122246,6.648281,1.000000,1.000000,5
16,5.000000,836,32,804,3.827751,0.017567,7.255596,56.926210,6.682615,1.000000,1.000000,5
16,10.000000,888,80,808,9.009009,0.017064,7.674526,58.602124,6.788808,1.000000,1.000000,5
16,25.000000,1048,236,812,22.709924,0.015610,9.039455,64.061933,7.052127,1.000000,1.000000,5
