composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,6.948389,55.587114,0.017990,0.449219,0.000000,0.449219,0.001278,1.278400
2,2,6.938649,55.308609,0.018080,0.449219,0.063477,0.512695,0.001274,1.273600
3,2,6.924524,42.922340,0.023298,1.230469,0.781250,2.011719,0.000991,0.838400
4,2,6.929061,53.826181,0.018578,0.449219,0.375977,0.825195,0.001242,1.242400
5,2,6.926613,47.369339,0.021111,2.539062,2.089844,4.628906,0.001094,1.166400
6,3,6.928561,53.122316,0.018824,0.449219,0.439453,0.888672,0.001226,1.242400
7,3,6.920171,42.904930,0.023307,1.230469,0.844727,2.075195,0.000992,0.835200
8,3,6.921359,42.909683,0.023305,3.320312,2.871094,6.191406,0.000992,0.814400
9,3,6.923820,47.358169,0.021116,2.539062,2.153320,4.692383,0.001094,1.161600
10,3,6.921997,47.350875,0.021119,2.539062,2.465820,5.004883,0.001095,1.130400
11,3,6.916308,42.889476,0.023316,1.230469,1.157227,2.387695,0.000992,0.802400
12,4,6.921496,46.647010,0.021438,2.539062,2.529297,5.068359,0.001079,1.130400
13,4,6.915807,42.185611,0.023705,1.230469,1.220703,2.451172,0.000976,0.802400
14,4,6.918567,42.898513,0.023311,3.320312,2.934570,6.254883,0.000992,0.809600
15,4,6.916743,42.891219,0.023315,3.320312,3.247070,6.567383,0.000993,0.778400
16,5,6.916243,42.187354,0.023704,3.320312,3.310547,6.630859,0.000976,0.778400
