composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.202358,451.275456,0.002216,0.449219,0.000000,0.449219,0.021376,21.376000
2,2,7.202373,448.275926,0.002231,0.449219,0.063477,0.512695,0.021268,21.288000
3,2,7.202394,426.628592,0.002344,0.449219,0.386128,0.835347,0.020176,20.296000
4,2,7.202383,205.072502,0.004876,1.230469,0.792136,2.022605,0.009722,9.908000
5,2,7.202392,170.828768,0.005854,2.539062,2.134984,4.674047,0.008168,10.064000
6,3,7.202393,426.628592,0.002344,0.449219,0.451055,0.900273,0.020184,20.308000
7,3,7.202380,202.072418,0.004949,1.230469,0.855791,2.086259,0.009614,9.820000
8,3,7.183721,167.143264,0.005983,2.539062,2.189904,4.728966,0.007928,9.840000
9,3,7.202386,179.744223,0.005563,1.230469,1.173627,2.404096,0.008467,8.786000
10,3,7.202392,146.180768,0.006841,2.539062,2.518291,5.057354,0.006968,8.984000
11,3,7.202392,143.472796,0.006970,3.320312,2.916234,6.236547,0.006874,7.476000
12,4,7.202386,179.744223,0.005563,1.230469,1.238554,2.469023,0.008479,8.806000
13,4,7.202392,146.828768,0.006811,2.539062,2.585723,5.124785,0.007044,9.068000
14,4,7.183083,139.786016,0.007154,3.320312,2.970749,6.291061,0.006698,7.316000
15,4,7.202392,118.824796,0.008416,3.320312,3.299541,6.619854,0.005674,6.396000
16,5,7.202392,119.472796,0.008370,3.320312,3.366973,6.687285,0.005750,6.480000
