composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.307247,457.847655,0.002184,0.449219,0.000000,0.449219,0.021376,21.376000
2,2,7.287674,453.559514,0.002205,0.449219,0.063477,0.512695,0.021268,21.288000
3,2,7.269970,430.444628,0.002323,0.449219,0.386128,0.835347,0.020176,20.296000
4,2,7.270207,208.147789,0.004804,1.230469,0.792136,2.022605,0.009722,9.908000
5,2,7.296779,173.988380,0.005748,2.539062,2.134984,4.674047,0.008168,10.064000
6,3,7.269554,430.443024,0.002323,0.449219,0.451055,0.900273,0.020184,20.308000
7,3,7.261842,204.558157,0.004889,1.230469,0.855791,2.086259,0.009614,9.820000
8,3,7.272410,169.896756,0.005886,2.539062,2.189904,4.728966,0.007928,9.840000
9,3,7.256385,182.200437,0.005488,1.230469,1.176752,2.407221,0.008526,8.838000
10,3,7.290123,148.506016,0.006734,2.539062,2.518291,5.057354,0.006968,8.984000
11,3,7.297936,145.895517,0.006854,3.320312,2.912620,6.232932,0.006818,7.428000
12,4,7.255788,182.198113,0.005489,1.230469,1.241678,2.472147,0.008526,8.832000
13,4,7.289888,149.164803,0.006704,2.539062,2.585723,5.124785,0.007044,9.068000
14,4,7.272870,142.427119,0.007021,3.320312,2.970749,6.291061,0.006698,7.316000
15,4,7.291111,121.029994,0.008262,3.320312,3.299541,6.619854,0.005674,6.396000
16,5,7.290876,121.688780,0.008218,3.320312,3.366973,6.687285,0.005750,6.480000
