composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,40.366770,2499.895624,0.000400,0.888672,0.537109,1.425781,0.334060,335.143600
2,2,40.366770,2499.895624,0.000400,0.888672,0.537109,1.425781,0.334060,335.143600
3,3,40.370595,2498.950664,0.000400,0.888672,0.683594,1.572266,0.333935,334.811200
4,3,40.370595,2498.950664,0.000400,0.888672,0.683594,1.572266,0.333935,334.811200
5,3,40.058559,2460.004658,0.000407,0.888672,0.683594,1.572266,0.330671,331.796800
6,3,40.058559,2460.004658,0.000407,0.888672,0.683594,1.572266,0.330671,331.796800
7,3,40.171259,2481.676258,0.000403,1.504355,1.152793,2.657148,0.332377,333.432400
8,3,40.171259,2481.676258,0.000403,1.504355,1.152793,2.657148,0.332377,333.432400
9,3,39.784169,2379.031492,0.000420,0.888672,1.074219,1.962891,0.323058,325.224800
10,3,39.723285,741.792260,0.001348,2.060547,1.708984,3.769531,0.099105,133.662000
11,3,39.723285,741.792260,0.001348,2.060547,1.708984,3.769531,0.099105,133.662000
12,4,40.062383,2459.059698,0.000407,0.888672,0.830078,1.718750,0.330547,331.464400
13,4,40.062383,2459.059698,0.000407,0.888672,0.830078,1.718750,0.330547,331.464400
14,4,40.175083,2480.731297,0.000403,1.504355,1.299277,2.803633,0.332252,333.100000
15,4,40.175083,2480.731297,0.000403,1.504355,1.299277,2.803633,0.332252,333.100000
16,4,39.787993,2378.086532,0.000421,0.888672,1.220703,2.109375,0.322933,324.892400
17,4,39.787993,2378.086532,0.000421,0.888672,1.220703,2.109375,0.322933,324.892400
18,4,39.872743,2442.405836,0.000409,1.504355,1.299277,2.803633,0.330716,331.813600
19,4,39.872743,2442.405836,0.000409,1.504355,1.299277,2.803633,0.330716,331.813600
20,4,39.727110,740.847300,0.001350,2.060547,1.855469,3.916016,0.098980,133.329600
21,4,39.594662,619.048219,0.001615,2.676230,2.324668,5.000898,0.082343,133.400400
22,4,39.727110,740.847300,0.001350,2.060547,1.855469,3.916016,0.098980,133.329600
23,4,39.594662,619.048219,0.001615,2.676230,2.324668,5.000898,0.082343,133.400400
24,4,39.674622,718.512366,0.001392,2.060547,1.855469,3.916016,0.096497,131.096000
25,4,39.674622,718.512366,0.001392,2.060547,1.855469,3.916016,0.096497,131.096000
26,4,39.666116,654.555776,0.001528,2.060547,2.246094,4.306641,0.088256,123.896800
27,4,39.603106,2361.736798,0.000423,1.504355,1.689902,3.194258,0.321490,323.628800
28,5,39.791818,2377.141571,0.000421,0.888672,1.367188,2.255859,0.322808,324.560000
29,5,39.876568,2441.460876,0.000410,1.504355,1.445762,2.950117,0.330592,331.481200
30,5,39.876568,2441.460876,0.000410,1.504355,1.445762,2.950117,0.330592,331.481200
31,5,39.598486,618.103258,0.001618,2.676230,2.471152,5.147383,0.082219,133.068000
32,5,39.598486,618.103258,0.001618,2.676230,2.471152,5.147383,0.082219,133.068000
33,5,39.678446,717.567406,0.001394,2.060547,2.001953,4.062500,0.096372,130.763600
34,5,39.678446,717.567406,0.001394,2.060547,2.001953,4.062500,0.096372,130.763600
35,5,39.669941,653.610816,0.001530,2.060547,2.392578,4.453125,0.088131,123.564400
36,5,39.669941,653.610816,0.001530,2.060547,2.392578,4.453125,0.088131,123.564400
37,5,39.606930,2360.791838,0.000424,1.504355,1.836387,3.340742,0.321365,323.296400
38,5,39.606930,2360.791838,0.000424,1.504355,1.836387,3.340742,0.321365,323.296400
39,5,39.545998,595.768325,0.001679,2.676230,2.471152,5.147383,0.079735,130.834400
40,5,39.545998,595.768325,0.001679,2.676230,2.471152,5.147383,0.079735,130.834400
41,5,39.537493,531.811735,0.001880,2.676230,2.861777,5.538008,0.071494,123.635200
42,6,39.673765,652.665855,0.001532,2.060547,2.539062,4.599609,0.088007,123.232000
43,6,39.610755,2359.846877,0.000424,1.504355,1.982871,3.487227,0.321240,322.964000
44,6,39.549823,594.823364,0.001681,2.676230,2.617637,5.293867,0.079611,130.502000
45,6,39.549823,594.823364,0.001681,2.676230,2.617637,5.293867,0.079611,130.502000
46,6,39.541317,530.866774,0.001884,2.676230,3.008262,5.684492,0.071370,123.302800
47,6,39.541317,530.866774,0.001884,2.676230,3.008262,5.684492,0.071370,123.302800
48,7,39.545142,529.921814,0.001887,2.676230,3.154746,5.830977,0.071245,122.970400
