composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.138807,64.788635,0.015435,0.449219,0.000000,0.449219,0.031077,31.076800
2,2,7.900968,62.895275,0.015899,0.449219,0.063934,0.513152,0.031067,31.067200
3,2,7.534602,59.981708,0.016672,1.230469,0.785011,2.015480,0.031013,31.012800
4,2,7.660116,60.988927,0.016396,0.449219,0.377838,0.827056,0.031061,31.060800
5,2,7.547750,60.084269,0.016643,2.539062,2.100377,4.639439,0.030995,30.995200
6,3,7.647741,60.888781,0.016423,0.449219,0.441386,0.890605,0.031069,31.068800
7,3,7.426801,59.124933,0.016913,1.230469,0.848871,2.079340,0.031003,31.003200
8,3,7.398088,58.894409,0.016980,3.320312,2.885138,6.205450,0.031002,31.001600
9,3,7.479236,59.539489,0.016796,2.539062,2.164148,4.703210,0.030998,30.998400
10,3,7.428833,59.143688,0.016908,2.539062,2.477725,5.016788,0.030992,30.992000
11,3,7.327560,58.340868,0.017141,1.230469,1.162574,2.393042,0.031005,31.004800
12,4,7.415219,59.038346,0.016938,2.539062,2.541063,5.080125,0.030989,30.988800
13,4,7.314744,58.238815,0.017171,1.230469,1.226175,2.456643,0.031008,31.008000
14,4,7.329291,58.348401,0.017138,3.320312,2.948767,6.269079,0.031002,31.001600
15,4,7.278775,57.952245,0.017256,3.320312,3.261894,6.582206,0.030997,30.996800
16,5,7.265952,57.850162,0.017286,3.320312,3.325678,6.645990,0.031000,31.000000
