composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,12.257556,85.862900,0.011646,0.449219,0.000000,0.449219,0.081918,81.918400
2,2,11.630371,81.220233,0.012312,0.449219,0.072745,0.521964,0.081610,81.609600
3,2,10.992123,74.899640,0.013351,0.449219,0.435578,0.884797,0.079550,79.550400
4,2,10.589470,63.017256,0.015869,2.539062,2.431674,4.970736,0.070014,74.537800
5,2,10.618341,56.113844,0.017821,1.230469,0.909486,2.139954,0.063463,53.575200
6,3,10.950445,73.886422,0.013534,0.449219,0.508873,0.958092,0.078484,79.508000
7,3,10.407548,62.382431,0.016030,2.539062,2.504617,5.043680,0.070031,74.266600
8,3,10.333171,55.111763,0.018145,1.230469,0.983464,2.213933,0.063439,53.254800
9,3,10.267944,61.876338,0.016161,2.539062,2.872350,5.411413,0.069974,72.172600
10,3,10.070561,54.186301,0.018455,1.230469,1.347815,2.578283,0.063458,51.230600
11,3,10.148548,54.475406,0.018357,3.320312,3.339532,6.659844,0.063435,51.882200
12,4,10.230774,60.883779,0.016425,2.539062,2.943946,5.483009,0.068946,72.178200
13,4,10.028489,53.187126,0.018802,1.230469,1.417708,2.648177,0.062416,51.207400
14,4,9.966110,53.839380,0.018574,3.320312,3.412461,6.732774,0.063449,51.601000
15,4,9.828827,53.352363,0.018743,3.320312,3.778110,7.098423,0.063430,49.564600
16,5,9.795809,52.362602,0.019098,3.320312,3.852250,7.172563,0.062406,49.574200
