composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,6.976432,55.811458,0.017917,0.449219,0.000000,0.449219,0.001918,1.918400
2,2,6.962355,55.495478,0.018019,0.449219,0.063477,0.512695,0.001911,1.911200
3,2,6.953909,43.078567,0.023213,1.230469,0.781250,2.011719,0.001487,1.258400
4,2,6.950576,53.979919,0.018525,0.449219,0.375977,0.825195,0.001862,1.862400
5,2,6.979241,47.682254,0.020972,2.539062,2.089844,4.628906,0.001640,1.748200
6,3,6.950371,53.268845,0.018773,0.449219,0.439453,0.888672,0.001838,1.862400
7,3,6.947860,43.054370,0.023226,1.230469,0.844727,2.075195,0.001487,1.251200
8,3,6.984654,43.201546,0.023147,3.320312,2.871094,6.191406,0.001487,1.220200
9,3,6.975592,47.667657,0.020979,2.539062,2.153320,4.692383,0.001640,1.741000
10,3,6.975489,47.667245,0.020979,2.539062,2.465820,5.004883,0.001640,1.692200
11,3,6.944733,43.041862,0.023233,1.230469,1.157227,2.387695,0.001487,1.202400
12,4,6.975284,46.956171,0.021296,2.539062,2.529297,5.068359,0.001616,1.692200
13,4,6.944528,42.330788,0.023623,1.230469,1.220703,2.451172,0.001463,1.202400
14,4,6.981005,43.186949,0.023155,3.320312,2.934570,6.254883,0.001487,1.213000
15,4,6.980902,43.186537,0.023155,3.320312,3.247070,6.567383,0.001487,1.164200
16,5,6.980697,42.475463,0.023543,3.320312,3.310547,6.630859,0.001463,1.164200
