composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,6.952492,444.959500,0.002247,0.449219,0.000000,0.449219,0.010240,10.240000
2,2,6.943407,441.326900,0.002266,0.449219,0.063477,0.512695,0.010184,10.192000
3,2,6.936632,419.602914,0.002383,0.449219,0.375977,0.825195,0.009704,9.764000
4,2,6.942677,204.106513,0.004899,1.230469,0.781250,2.011719,0.004696,4.784000
5,2,6.968429,169.643068,0.005895,2.539062,2.089844,4.628906,0.003920,4.832000
6,3,6.936727,419.603293,0.002383,0.449219,0.439453,0.888672,0.009708,9.770000
7,3,6.938932,200.815672,0.004980,1.230469,0.844727,2.075195,0.004640,4.736000
8,3,6.966244,166.452067,0.006008,2.539062,2.153320,4.692383,0.003864,4.784000
9,3,6.937917,179.460326,0.005572,1.230469,1.157227,2.387695,0.004160,4.308000
10,3,6.967209,145.223441,0.006886,2.539062,2.465820,5.004883,0.003384,4.356000
11,3,6.977214,143.021700,0.006992,3.320312,2.871094,6.191406,0.003304,3.600000
12,4,6.938012,179.460705,0.005572,1.230469,1.220703,2.451172,0.004164,4.314000
13,4,6.967304,145.223820,0.006886,2.539062,2.529297,5.068359,0.003388,4.362000
14,4,6.975029,139.830700,0.007152,3.320312,2.934570,6.254883,0.003248,3.552000
15,4,6.975994,118.602074,0.008432,3.320312,3.247070,6.567383,0.002768,3.124000
16,5,6.976089,118.602453,0.008432,3.320312,3.310547,6.630859,0.002772,3.130000
