composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,44.656970,333.985959,0.002994,0.888672,0.562988,1.451660,0.047070,47.864000
2,2,44.656970,333.985959,0.002994,0.888672,0.562988,1.451660,0.047070,46.673600
3,3,44.640520,333.931680,0.002995,0.888672,0.715148,1.603820,0.047070,47.864000
4,3,44.640520,333.931680,0.002995,0.888672,0.715148,1.603820,0.047070,46.673600
5,3,44.292565,329.976854,0.003031,0.888672,0.715641,1.604313,0.046780,47.479600
6,3,44.292565,329.976854,0.003031,0.888672,0.715641,1.604313,0.046780,46.568800
7,3,44.290097,168.572388,0.005932,1.504355,1.215745,2.720101,0.023856,47.628800
8,3,44.290097,168.572388,0.005932,1.504355,1.215745,2.720101,0.023856,46.425200
9,3,43.937830,323.037843,0.003096,0.888672,1.124355,2.013027,0.046248,46.651200
10,3,43.654793,294.881586,0.003391,2.060547,1.800958,3.861505,0.042446,47.748800
11,3,43.654793,294.881586,0.003391,2.060547,1.800958,3.861505,0.042446,46.548800
12,4,44.281939,329.937217,0.003031,0.888672,0.868819,1.757490,0.046784,47.488400
13,4,44.281939,329.937217,0.003031,0.888672,0.868819,1.757490,0.046784,46.569200
14,4,44.280845,168.535550,0.005933,1.504355,1.368909,2.873264,0.023864,47.642200
15,4,44.280845,168.535550,0.005933,1.504355,1.368909,2.873264,0.023864,46.433800
16,4,43.926572,322.994069,0.003096,0.888672,1.278052,2.166724,0.046253,46.657200
17,4,43.926572,322.994069,0.003096,0.888672,1.278052,2.166724,0.046253,46.642800
18,4,43.934083,167.237299,0.005980,1.504355,1.371088,2.875443,0.023922,47.477000
19,4,43.934083,167.237299,0.005980,1.504355,1.371088,2.875443,0.023922,46.549400
20,4,43.638659,294.839595,0.003392,2.060547,1.952353,4.012900,0.042449,47.747200
21,4,43.368564,165.109238,0.006057,2.676230,2.450238,5.126469,0.023842,47.602600
22,4,43.638659,294.839595,0.003392,2.060547,1.952353,4.012900,0.042449,46.553200
23,4,43.368564,165.109238,0.006057,2.676230,2.450238,5.126469,0.023842,46.399000
24,4,43.577225,294.603014,0.003394,2.060547,1.953945,4.014492,0.042446,47.468800
25,4,43.577225,294.603014,0.003394,2.060547,1.953945,4.014492,0.042446,46.548400
26,4,43.510078,294.324631,0.003398,2.060547,2.366443,4.426990,0.042422,46.526000
27,4,43.600920,165.951525,0.006026,1.504355,1.782142,3.286498,0.023856,46.426400
28,5,43.920137,322.945069,0.003097,0.888672,1.434191,2.322863,0.046254,46.654800
29,5,43.930159,167.205217,0.005981,1.504355,1.524569,3.028925,0.023933,47.496800
30,5,43.930159,167.205217,0.005981,1.504355,1.524569,3.028925,0.023933,46.570400
31,5,43.351305,165.053413,0.006059,2.676230,2.603916,5.280146,0.023843,47.605800
32,5,43.351305,165.053413,0.006059,2.676230,2.603916,5.280146,0.023843,46.397400
33,5,43.567144,294.573273,0.003395,2.060547,2.107314,4.167861,0.042457,47.479600
34,5,43.567144,294.573273,0.003395,2.060547,2.107314,4.167861,0.042457,46.560400
35,5,43.499473,294.267586,0.003398,2.060547,2.522778,4.583325,0.042423,46.533600
36,5,43.499473,294.267586,0.003398,2.060547,2.522778,4.583325,0.042423,46.526400
37,5,43.573143,165.874544,0.006029,1.504355,1.936522,3.440878,0.023850,46.410000
38,5,43.573143,165.874544,0.006029,1.504355,1.936522,3.440878,0.023850,46.406400
39,5,43.299395,164.844472,0.006066,2.676230,2.602729,5.278960,0.023845,47.329400
40,5,43.299395,164.844472,0.006066,2.676230,2.602729,5.278960,0.023845,46.418600
41,5,43.250633,164.652785,0.006073,2.676230,3.015041,5.691272,0.023846,46.412200
42,6,43.483665,294.205687,0.003399,2.060547,2.677961,4.738508,0.042418,46.520000
43,6,43.561109,165.832045,0.006030,1.504355,2.088427,3.592782,0.023853,46.409000
44,6,43.288091,164.800462,0.006068,2.676230,2.759316,5.435546,0.023846,47.335800
45,6,43.288091,164.800462,0.006068,2.676230,2.759316,5.435546,0.023846,46.401000
46,6,43.236239,164.602547,0.006075,2.676230,3.168963,5.845193,0.023848,46.413000
47,6,43.236239,164.602547,0.006075,2.676230,3.168963,5.845193,0.023848,46.415400
48,7,43.229497,164.567635,0.006077,2.676230,3.325614,6.001844,0.023851,46.421800
