composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.578028,65.912112,0.015172,0.449219,0.000000,0.449219,0.001776,1.776000
2,2,9.572035,65.888139,0.015177,0.449219,0.087009,0.536228,0.001808,1.808000
3,2,9.569699,65.878797,0.015179,0.449219,0.412521,0.861740,0.001784,1.784000
4,2,9.621531,66.086125,0.015132,2.539062,2.541250,5.080312,0.001808,1.808000
5,2,9.458820,65.089694,0.015363,1.212706,0.918608,2.131314,0.001768,1.768000
6,3,9.568418,65.873670,0.015181,0.449219,0.483780,0.932998,0.001808,1.808000
7,3,9.578300,65.740407,0.015211,2.520638,2.454246,4.974885,0.001824,1.824000
8,3,9.551214,65.804857,0.015196,1.230469,0.998740,2.229208,0.001816,1.816000
9,3,9.511766,65.474272,0.015273,2.520638,2.974740,5.495378,0.001784,1.784000
10,3,9.548343,65.793372,0.015199,1.230469,1.336205,2.566674,0.001816,1.816000
11,3,9.480336,65.348550,0.015303,3.311431,3.386105,6.697536,0.001784,1.784000
12,4,9.514850,65.486608,0.015270,2.520638,3.046666,5.567305,0.001816,1.816000
13,4,9.549883,65.799534,0.015198,1.230469,1.420468,2.650937,0.001824,1.824000
14,4,9.639714,66.158858,0.015115,3.320312,3.505019,6.825332,0.001872,1.872000
15,4,9.555237,65.820947,0.015193,3.320312,3.903175,7.223488,0.001824,1.824000
16,5,9.574134,65.896535,0.015175,3.320312,3.961700,7.282013,0.001896,1.896000
