Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
5,0.000000,2397,0,2397,0.000000,0.020879,7.012157,47.895614,4.628906,0.900128,0.728426,2
5,1.000000,2420,23,2397,0.950413,0.020780,7.079473,48.123543,4.639439,0.900128,0.728426,2
5,5.000000,2504,105,2399,4.193291,0.020430,7.319470,48.947712,4.674047,0.900128,0.728426,2
5,10.000000,2646,248,2398,9.372638,0.019859,7.738020,50.356182,4.741758,0.900128,0.728426,2
5,25.000000,3154,755,2399,23.937857,0.018049,9.221781,55.405457,4.967461,0.900128,0.728426,2
6,0.000000,2398,0,2398,0.000000,0.018658,6.991855,53.595893,0.888672,0.930769,0.871154,3
6,1.000000,2423,23,2400,0.949236,0.018565,7.058974,53.864344,0.888672,0.930769,0.871154,3
6,5.000000,2507,105,2402,4.188273,0.018253,7.298249,54.786284,0.894859,0.930769,0.871154,3
6,10.000000,2655,252,2403,9.529190,0.017729,7.727601,56.406271,0.914495,0.930769,0.871154,3
6,25.000000,3162,756,2406,24.035421,0.016106,9.202604,62.086972,0.954453,0.930769,0.871154,3
7,0.000000,2398,0,2398,0.000000,0.023151,6.974968,43.194482,2.075195,0.980874,0.965847,3
7,1.000000,2423,23,2400,0.949236,0.023033,7.041874,43.415269,2.078146,0.980874,0.965847,3
7,5.000000,2504,105,2399,4.193291,0.022657,7.280653,44.136198,2.092899,0.980874,0.965847,3
7,10.000000,2651,250,2401,9.505847,0.021993,7.703244,45.468169,2.122608,0.980874,0.965847,3
7,25.000000,3159,755,2404,23.931624,0.020007,9.174835,49.982021,2.207773,0.980874,0.965847,3
8,0.000000,2397,0,2397,0.000000,0.023082,7.007358,43.324042,6.191406,0.970833,0.966667,3
8,1.000000,2422,23,2399,0.949628,0.022965,7.074504,43.545358,6.202962,0.970833,0.966667,3
8,5.000000,2505,105,2400,4.191617,0.022589,7.314561,44.268890,6.254955,0.970833,0.966667,3
8,10.000000,2648,248,2400,9.365559,0.021931,7.732333,45.597019,6.334514,0.970833,0.966667,3
8,25.000000,3160,755,2405,23.955696,0.019931,9.220006,50.172034,6.641582,0.970833,0.966667,3
9,0.000000,2398,0,2398,0.000000,0.020893,7.004260,47.864025,4.692383,0.932671,0.822369,3
9,1.000000,2422,23,2399,0.949628,0.020794,7.071508,48.091842,4.703185,0.932671,0.822369,3
9,5.000000,2506,105,2401,4.189944,0.020441,7.311173,48.921106,4.737419,0.932671,0.822369,3
9,10.000000,2651,250,2401,9.505847,0.019867,7.735652,50.335603,4.811810,0.932671,0.822369,3
9,25.000000,3160,756,2404,24.018987,0.018060,9.218435,55.371261,5.048625,0.932671,0.822369,3
10,0.000000,2397,0,2397,0.000000,0.020898,7.000905,47.850605,5.004883,0.816752,0.852284,3
10,1.000000,2422,23,2399,0.949628,0.020799,7.068144,48.078452,5.017521,0.816752,0.852284,3
10,5.000000,2505,105,2400,4.191617,0.020449,7.307720,48.901684,5.058145,0.816752,0.852284,3
10,10.000000,2647,247,2400,9.331318,0.019881,7.720457,50.298600,5.135668,0.816752,0.852284,3
10,25.000000,3156,753,2403,23.922687,0.018060,9.203955,55.370625,5.397246,0.816752,0.852284,3
11,0.000000,2397,0,2397,0.000000,0.023171,6.965565,43.156870,2.387695,0.854167,0.983025,3
11,1.000000,2421,22,2399,0.908715,0.023056,7.029530,43.371822,2.392486,0.854167,0.983025,3
11,5.000000,2505,105,2400,4.191617,0.022677,7.270854,44.097915,2.411442,0.854167,0.983025,3
11,10.000000,2652,252,2400,9.502262,0.022010,7.692983,45.434756,2.447023,0.854167,0.983025,3
11,25.000000,3158,754,2404,23.907536,0.020018,9.159085,49.954968,2.571328,0.854167,0.983025,3
12,0.000000,2398,0,2398,0.000000,0.021216,6.999884,47.134803,5.068359,0.971939,0.889213,4
12,1.000000,2423,23,2400,0.949236,0.021115,7.067102,47.359633,5.081191,0.971939,0.889213,4
12,5.000000,2506,105,2401,4.189944,0.020758,7.306642,48.173983,5.123449,0.971939,0.889213,4
12,10.000000,2648,245,2403,9.290030,0.020181,7.718441,49.551456,5.202075,0.971939,0.889213,4
12,25.000000,3156,747,2409,23.827630,0.018339,9.192111,54.527626,5.468208,0.971939,0.889213,4
13,0.000000,2398,0,2398,0.000000,0.023562,6.964544,42.441068,2.451172,1.000000,0.987269,4
13,1.000000,2423,22,2401,0.907965,0.023447,7.028492,42.650107,2.456349,1.000000,0.987269,4
13,5.000000,2506,105,2401,4.189944,0.023057,7.269776,43.370214,2.475691,1.000000,0.987269,4
13,10.000000,2654,250,2404,9.495102,0.022379,7.694142,44.685179,2.514774,1.000000,0.987269,4
13,25.000000,3163,754,2409,23.964591,0.020357,9.157664,49.124026,2.642985,1.000000,0.987269,4
14,0.000000,2398,0,2398,0.000000,0.023099,6.999461,43.292453,6.254883,0.977564,0.977564,4
14,1.000000,2424,23,2401,0.948845,0.022981,7.066527,43.513608,6.266707,0.977564,0.977564,4
14,5.000000,2508,105,2403,4.186603,0.022606,7.306358,44.236714,6.319064,0.977564,0.977564,4
14,10.000000,2656,251,2405,9.487952,0.021944,7.727473,45.571577,6.403949,0.977564,0.977564,4
14,25.000000,3163,752,2411,23.901359,0.019949,9.203464,50.128904,6.714567,0.977564,0.977564,4
15,0.000000,2397,0,2397,0.000000,0.023106,6.996106,43.279033,6.567383,0.890625,1.000000,4
15,1.000000,2422,21,2401,0.867052,0.022995,7.057290,43.488473,6.576755,0.890625,1.000000,4
15,5.000000,2506,105,2401,4.189944,0.022613,7.302824,44.222911,6.640107,0.890625,1.000000,4
15,10.000000,2646,245,2401,9.259259,0.021963,7.711015,45.531878,6.728179,0.890625,1.000000,4
15,25.000000,3164,754,2410,23.957016,0.019961,9.202986,50.098056,7.078987,0.890625,1.000000,4
16,0.000000,2398,0,2398,0.000000,0.023494,6.995085,42.563231,6.630859,1.000000,1.000000,5
16,1.000000,2425,22,2403,0.907216,0.023383,7.056521,42.766966,6.640761,1.000000,1.000000,5
16,5.000000,2507,105,2402,4.188273,0.022991,7.301757,43.495282,6.704357,1.000000,1.000000,5
16,10.000000,2647,244,2403,9.217983,0.022334,7.706989,44.774905,6.791236,1.000000,1.000000,5
16,25.000000,3166,751,2415,23.941883,0.020299,9.195676,49.262763,7.149441,1.000000,1.000000,5
