composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.387713,57.360822,0.017434,0.449219,0.000000,0.449219,0.001360,1.360000
2,2,7.378105,57.286288,0.017456,0.449219,0.063477,0.512695,0.001376,1.376000
3,2,7.370672,57.229215,0.017474,0.449219,0.375977,0.825195,0.001368,1.368000
4,2,7.404487,57.492384,0.017394,2.539062,2.134984,4.674047,0.001376,1.376000
5,2,7.377178,57.280379,0.017458,1.230469,0.797580,2.028049,0.001368,1.368000
6,3,7.370827,57.230453,0.017473,0.449219,0.439453,0.888672,0.001384,1.384000
7,3,7.402082,57.473544,0.017399,2.539062,2.199617,4.738679,0.001384,1.384000
8,3,7.373313,57.250178,0.017467,1.230469,0.861324,2.091793,0.001392,1.392000
9,3,7.403201,57.482121,0.017397,2.539062,2.522246,5.061309,0.001384,1.384000
10,3,7.372095,57.241007,0.017470,1.230469,1.175975,2.406444,0.001384,1.384000
11,3,7.413128,57.562329,0.017372,3.320312,2.931575,6.251887,0.001384,1.384000
12,4,7.403296,57.482879,0.017396,2.539062,2.585723,5.124785,0.001400,1.400000
13,4,7.372250,57.242245,0.017470,1.230469,1.239452,2.469921,0.001408,1.408000
14,4,7.410843,57.544449,0.017378,3.320312,2.996207,6.316520,0.001400,1.400000
15,4,7.411903,57.552546,0.017375,3.320312,3.318837,6.639149,0.001400,1.400000
16,5,7.411997,57.553304,0.017375,3.320312,3.382313,6.702626,0.001416,1.416000
