composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.185259,64.616723,0.015476,0.449219,0.000000,0.449219,0.000843,0.843200
2,2,9.152615,64.222820,0.015571,0.449219,0.074445,0.523664,0.000839,0.839200
3,2,9.173608,62.794623,0.015925,0.449219,0.398000,0.847218,0.000822,0.821600
4,2,9.543936,57.690492,0.017334,2.539062,2.309281,4.848343,0.000718,0.756400
5,2,9.330476,50.844148,0.019668,1.230469,0.902171,2.132640,0.000651,0.551000
6,3,9.185049,62.142025,0.016092,0.449219,0.442090,0.891309,0.000819,0.828800
7,3,9.583955,57.780465,0.017307,2.539062,2.396238,4.935300,0.000724,0.760400
8,3,9.385282,50.962160,0.019622,1.230469,0.973892,2.204361,0.000658,0.558200
9,3,9.624529,57.885896,0.017275,2.539062,2.752861,5.291924,0.000723,0.740600
10,3,9.366267,50.982477,0.019615,1.230469,1.328890,2.559358,0.000654,0.531800
11,3,9.814771,52.712015,0.018971,3.320312,3.276394,6.596707,0.000654,0.534000
12,4,9.646668,57.024220,0.017536,2.539062,2.830916,5.369978,0.000714,0.743000
13,4,9.352913,50.047291,0.019981,1.230469,1.401663,2.632132,0.000643,0.530200
14,4,9.872977,52.838338,0.018926,3.320312,3.377815,6.698128,0.000658,0.536600
15,4,9.891920,52.936588,0.018891,3.320312,3.702365,7.022677,0.000657,0.514000
16,5,9.902979,52.052321,0.019211,3.320312,3.788216,7.108529,0.000646,0.511400
