Composition,Target_Job_Length,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Total_Failed_Jobs,Failure_Rate_Actual_%,Total_Wasted_CPU_Time_s,Total_Wasted_Wall_Time_s,Total_Wasted_Network_MB,Avg_CPU_Per_Failure_s,Avg_Wall_Per_Failure_s,Avg_Network_Per_Failure_MB,Max_CPU_Per_Failure_s,Max_Wall_Per_Failure_s,Max_Network_Per_Failure_MB
3,4h,0.000351,52.401542,2846.467199,1.681565,0.737611,0.788676,3,17864,4414,13450,4414,24.725705,598757.830322,160701.660645,22148.437500,54432.530029,14609.241877,2013.494318,98060.722314,14678.644629,3867.187500
3,8h,0.000355,51.799706,2814.904175,1.680659,0.737611,0.788676,3,8912,2191,6721,2191,24.607271,1169157.540967,348730.681934,50625.000000,97429.795081,29060.890161,4218.750000,196225.758193,29094.636387,7734.375000
3,12h,0.000357,51.467189,2801.022585,1.672647,0.737611,0.788676,3,5927,1442,4485,1442,24.396828,1687350.840039,391503.280078,44296.875000,187483.426671,43500.364453,4921.875000,294136.480508,43555.312500,11601.562500
3,24h,0.000360,50.975330,2780.775354,1.676882,0.737611,0.788676,3,2947,703,2244,703,23.956566,3548228.560400,868503.920801,111796.875000,354822.856040,86850.392080,11179.687500,588377.274580,87050.625000,23203.125000
4,2h,0.000344,53.569326,2909.429629,1.674889,0.737611,0.788676,3,35888,8934,26954,8934,24.899688,299208.131250,81187.462500,11074.218750,27200.739205,7380.678409,1006.747159,48978.204375,7470.648750,1933.593750
4,4h,0.000351,52.401542,2846.467199,1.681565,0.737611,0.788676,3,17864,4414,13450,4414,24.725705,598757.830322,160701.660645,22148.437500,54432.530029,14609.241877,2013.494318,98060.722314,14678.644629,3867.187500
4,8h,0.000355,51.799706,2814.904175,1.680659,0.737611,0.788676,3,8912,2191,6721,2191,24.607271,1169157.540967,348730.681934,50625.000000,97429.795081,29060.890161,4218.750000,196225.758193,29094.636387,7734.375000
4,12h,0.000357,51.467189,2801.022585,1.672647,0.737611,0.788676,3,5927,1442,4485,1442,24.396828,1687350.840039,391503.280078,44296.875000,187483.426671,43500.364453,4921.875000,294136.480508,43555.312500,11601.562500
4,24h,0.000360,50.975330,2780.775354,1.676882,0.737611,0.788676,3,2947,703,2244,703,23.956566,3548228.560400,868503.920801,111796.875000,354822.856040,86850.392080,11179.687500,588377.274580,87050.625000,23203.125000
5,2h,0.000349,53.147151,2864.525221,1.673105,0.680451,0.728041,3,35805,8909,26896,8909,24.893171,325326.183887,110440.767773,16225.341797,21688.412259,7362.717852,1081.689453,49427.703086,7427.086172,1757.812500
5,4h,0.000355,52.178472,2813.152838,1.680449,0.680451,0.728041,3,17865,4410,13455,4410,24.696334,570591.540625,160443.881250,20011.523438,51871.958239,14585.807386,1819.229403,98735.406172,14614.172344,3515.625000
5,8h,0.000359,51.710239,2789.318532,1.674422,0.680451,0.728041,3,8918,2193,6725,2193,24.646782,1112589.455469,261338.110937,25961.083984,123621.050608,29037.567882,2884.564887,197604.975762,29076.826660,7031.250000
5,12h,0.000360,51.395298,2776.147341,1.673400,0.680451,0.728041,3,5926,1442,4484,1442,24.367195,1712644.870313,478347.340625,60035.644531,155694.988210,43486.121875,5457.785866,296474.545352,43555.893555,10546.875000
5,24h,0.000362,50.963442,2759.856285,1.668073,0.680451,0.728041,3,2953,704,2249,704,23.941754,3380970.922754,868051.045508,98978.076172,338097.092275,86805.104551,9897.807617,592829.090703,86993.094238,21093.750000
6,2h,0.000349,53.147151,2864.525221,1.673105,0.680451,0.728041,3,35805,8909,26896,8909,24.893171,325326.183887,110440.767773,16225.341797,21688.412259,7362.717852,1081.689453,49427.703086,7427.086172,1757.812500
6,4h,0.000355,52.178472,2813.152838,1.680449,0.680451,0.728041,3,17865,4410,13455,4410,24.696334,570591.540625,160443.881250,20011.523438,51871.958239,14585.807386,1819.229403,98735.406172,14614.172344,3515.625000
6,8h,0.000359,51.710239,2789.318532,1.674422,0.680451,0.728041,3,8918,2193,6725,2193,24.646782,1112589.455469,261338.110937,25961.083984,123621.050608,29037.567882,2884.564887,197604.975762,29076.826660,7031.250000
6,12h,0.000360,51.395298,2776.147341,1.673400,0.680451,0.728041,3,5926,1442,4484,1442,24.367195,1712644.870313,478347.340625,60035.644531,155694.988210,43486.121875,5457.785866,296474.545352,43555.893555,10546.875000
6,24h,0.000362,50.963442,2759.856285,1.668073,0.680451,0.728041,3,2953,704,2249,704,23.941754,3380970.922754,868051.045508,98978.076172,338097.092275,86805.104551,9897.807617,592829.090703,86993.094238,21093.750000
7,2h,0.000347,53.202395,2884.808071,2.846052,0.679950,0.727252,3,35763,8918,26845,8918,24.941979,294437.272394,64165.544788,178.240400,36804.659049,8020.693099,22.280050,49172.232074,8368.230469,59.413467
7,4h,0.000353,52.226180,2833.744830,2.846877,0.679950,0.727252,3,17839,4413,13426,4413,24.749145,675676.538234,154473.076467,6424.331172,67567.653823,15447.307647,642.433117,98224.464148,16676.460938,2974.511719
7,8h,0.000356,51.669462,2805.709450,2.847630,0.679950,0.727252,3,8901,2184,6717,2184,24.559038,1359841.303348,299045.606695,19036.145313,135984.130335,29904.560670,1903.614531,196328.928296,33292.921875,5949.291992
7,12h,0.000357,51.422804,2797.793453,2.827544,0.679950,0.727252,3,5922,1443,4479,1443,24.383654,1934813.440739,441376.881479,37478.693066,193481.344074,44137.688148,3747.869307,294433.392445,49909.382812,8924.072266
7,24h,0.000360,50.995088,2778.860041,2.836357,0.679950,0.727252,3,2948,705,2243,705,23.914518,3868765.495736,881018.991473,74958.460352,386876.549574,88101.899147,7495.846035,588746.784889,99758.765625,17848.413086
8,2h,0.000347,53.202395,2884.808071,2.846052,0.679950,0.727252,3,35763,8918,26845,8918,24.941979,294437.272394,64165.544788,178.240400,36804.659049,8020.693099,22.280050,49172.232074,8368.230469,59.413467
8,4h,0.000353,52.226180,2833.744830,2.846877,0.679950,0.727252,3,17839,4413,13426,4413,24.749145,675676.538234,154473.076467,6424.331172,67567.653823,15447.307647,642.433117,98224.464148,16676.460938,2974.511719
8,8h,0.000356,51.669462,2805.709450,2.847630,0.679950,0.727252,3,8901,2184,6717,2184,24.559038,1359841.303348,299045.606695,19036.145313,135984.130335,29904.560670,1903.614531,196328.928296,33292.921875,5949.291992
8,12h,0.000357,51.422804,2797.793453,2.827544,0.679950,0.727252,3,5922,1443,4479,1443,24.383654,1934813.440739,441376.881479,37478.693066,193481.344074,44137.688148,3747.869307,294433.392445,49909.382812,8924.072266
8,24h,0.000360,50.995088,2778.860041,2.836357,0.679950,0.727252,3,2948,705,2243,705,23.914518,3868765.495736,881018.991473,74958.460352,386876.549574,88101.899147,7495.846035,588746.784889,99758.765625,17848.413086
9,2h,0.000361,52.716062,2768.661033,2.139594,0.624164,0.668468,3,35856,8912,26944,8912,24.866131,311284.071826,73559.543652,7436.279297,31128.407183,7355.954365,743.627930,50270.374424,7358.879883,1487.255859
9,4h,0.000366,51.921536,2730.127628,2.135649,0.624164,0.668468,3,17839,4391,13448,4391,24.625820,670904.716846,174994.833691,20821.582031,55908.726404,14582.902808,1735.131836,100702.911533,14597.759766,2974.511719
9,8h,0.000368,51.618239,2714.594438,2.128905,0.624164,0.668468,3,8913,2194,6719,2194,24.626949,1103375.755420,203054.910840,11898.583984,157625.107917,29007.844406,1699.797712,201567.985752,29076.826660,5949.291992
9,12h,0.000370,51.339053,2703.806010,2.126109,0.624164,0.668468,3,5924,1442,4482,1442,24.409183,1725773.326758,347479.453516,26772.216797,215721.665845,43434.931689,3346.527100,302180.897285,43555.893555,8924.072266
9,24h,0.000372,50.916824,2688.878963,2.120249,0.624164,0.668468,3,2947,702,2245,702,23.888700,3738560.021875,867869.243750,89242.065430,373856.002188,86786.924375,8924.206543,604523.957256,86993.094238,17848.413086
10,2h,0.001175,52.454084,850.709531,4.049419,0.719570,0.886303,3,35829,8927,26902,8927,24.918362,275715.833789,51267.067578,2064.990234,39387.976256,7323.866797,294.998605,191531.191895,7396.383789,1487.255859
10,4h,0.001189,51.822639,841.293944,4.054430,0.719570,0.886303,3,17832,4399,13433,4399,24.680350,1771938.287891,189415.975781,16519.921875,136302.945222,14570.459675,1270.763221,382972.383789,14612.767578,2974.511719
10,8h,0.001198,51.542405,834.920999,4.052574,0.719570,0.886303,3,8916,2193,6723,2193,24.607447,2729944.987402,318936.774805,24782.446289,248176.817037,28994.252255,2252.949663,766048.927002,29076.826660,5949.291992
10,12h,0.001202,51.291476,831.996304,4.046874,0.719570,0.886303,3,5922,1439,4483,1439,24.400540,1796692.680029,390825.160059,30239.208984,199632.520003,43425.017784,3359.912109,1148931.310791,43555.893555,8924.072266
10,24h,0.001208,50.918379,827.526802,4.045490,0.719570,0.886303,3,2948,702,2246,702,23.948440,10486916.323193,1040917.246387,81283.520508,873909.693599,86743.103866,6773.626709,2297966.781006,86993.094238,17848.413086
11,2h,0.001175,52.454084,850.709531,4.049419,0.719570,0.886303,3,35829,8927,26902,8927,24.918362,275715.833789,51267.067578,2064.990234,39387.976256,7323.866797,294.998605,191531.191895,7396.383789,1487.255859
11,4h,0.001189,51.822639,841.293944,4.054430,0.719570,0.886303,3,17832,4399,13433,4399,24.680350,1771938.287891,189415.975781,16519.921875,136302.945222,14570.459675,1270.763221,382972.383789,14612.767578,2974.511719
11,8h,0.001198,51.542405,834.920999,4.052574,0.719570,0.886303,3,8916,2193,6723,2193,24.607447,2729944.987402,318936.774805,24782.446289,248176.817037,28994.252255,2252.949663,766048.927002,29076.826660,5949.291992
11,12h,0.001202,51.291476,831.996304,4.046874,0.719570,0.886303,3,5922,1439,4483,1439,24.400540,1796692.680029,390825.160059,30239.208984,199632.520003,43425.017784,3359.912109,1148931.310791,43555.893555,8924.072266
11,24h,0.001208,50.918379,827.526802,4.045490,0.719570,0.886303,3,2948,702,2246,702,23.948440,10486916.323193,1040917.246387,81283.520508,873909.693599,86743.103866,6773.626709,2297966.781006,86993.094238,17848.413086
12,2h,0.000349,53.133891,2863.528906,1.840924,0.803608,0.842185,4,35808,8908,26900,8908,24.888293,348620.312305,132099.024609,23730.468750,19367.795128,7338.834701,1318.359375,49427.703086,7427.086172,1933.593750
12,4h,0.000356,52.158272,2812.065303,1.846606,0.803608,0.842185,4,17863,4406,13457,4406,24.676706,595068.593359,189453.986719,28828.125000,45774.507181,14573.383594,2217.548077,98735.406172,14614.172344,3867.187500
12,8h,0.000359,51.722237,2788.622320,1.843832,0.803608,0.842185,4,8923,2194,6729,2194,24.632971,1190568.003809,377413.207617,57656.250000,91582.154139,29031.785201,4435.096154,197604.975762,29056.875000,7734.375000
12,12h,0.000360,51.407995,2775.119103,1.846026,0.803608,0.842185,4,5933,1443,4490,1443,24.338446,1829580.539258,652398.678516,107578.125000,121972.035951,43493.245234,7171.875000,296474.545352,43555.312500,11601.562500
12,24h,0.000363,51.058491,2758.483160,1.866078,0.803608,0.842185,4,2962,710,2252,710,24.071573,3568319.496484,1123114.192969,171524.414062,274486.115114,86393.399459,13194.185697,592829.090703,87050.625000,23203.125000
13,2h,0.000349,53.133891,2863.528906,1.840924,0.803608,0.842185,4,35808,8908,26900,8908,24.888293,348620.312305,132099.024609,23730.468750,19367.795128,7338.834701,1318.359375,49427.703086,7427.086172,1933.593750
13,4h,0.000356,52.158272,2812.065303,1.846606,0.803608,0.842185,4,17863,4406,13457,4406,24.676706,595068.593359,189453.986719,28828.125000,45774.507181,14573.383594,2217.548077,98735.406172,14614.172344,3867.187500
13,8h,0.000359,51.722237,2788.622320,1.843832,0.803608,0.842185,4,8923,2194,6729,2194,24.632971,1190568.003809,377413.207617,57656.250000,91582.154139,29031.785201,4435.096154,197604.975762,29056.875000,7734.375000
13,12h,0.000360,51.407995,2775.119103,1.846026,0.803608,0.842185,4,5933,1443,4490,1443,24.338446,1829580.539258,652398.678516,107578.125000,121972.035951,43493.245234,7171.875000,296474.545352,43555.312500,11601.562500
13,24h,0.000363,51.058491,2758.483160,1.866078,0.803608,0.842185,4,2962,710,2252,710,24.071573,3568319.496484,1123114.192969,171524.414062,274486.115114,86393.399459,13194.185697,592829.090703,87050.625000,23203.125000
14,2h,0.000347,53.183555,2883.011813,3.019983,0.803232,0.841593,4,35762,8912,26850,8912,24.931492,298088.366144,71467.732288,1936.052900,33120.929572,7940.859143,215.116989,49172.232074,8368.230469,1757.812500
14,4h,0.000353,52.242879,2833.239506,3.018806,0.803232,0.841593,4,17852,4419,13433,4419,24.787139,700153.590968,183483.181936,15240.932734,58346.132581,15290.265161,1270.077728,98224.464148,16676.460938,3867.187500
14,8h,0.000357,51.576709,2801.664749,3.015673,0.803232,0.841593,4,8888,2165,6723,2165,24.426193,1418751.625857,357043.251715,38453.894336,118229.302155,29753.604310,3204.491195,196328.928296,33292.921875,7734.375000
14,12h,0.000358,51.420252,2796.644711,2.993052,0.803232,0.841593,4,5927,1443,4484,1443,24.363084,2059901.966130,571913.932260,79829.279004,158453.997395,43993.379405,6140.713770,294433.392445,49909.382812,11601.562500
14,24h,0.000360,50.948688,2776.222534,3.007041,0.803232,0.841593,4,2949,702,2247,702,23.906409,4075480.807260,1055181.614520,138564.808008,339623.400605,87931.801210,11547.067334,588746.784889,99758.765625,23203.125000
15,2h,0.000347,53.183555,2883.011813,3.019983,0.803232,0.841593,4,35762,8912,26850,8912,24.931492,298088.366144,71467.732288,1936.052900,33120.929572,7940.859143,215.116989,49172.232074,8368.230469,1757.812500
15,4h,0.000353,52.242879,2833.239506,3.018806,0.803232,0.841593,4,17852,4419,13433,4419,24.787139,700153.590968,183483.181936,15240.932734,58346.132581,15290.265161,1270.077728,98224.464148,16676.460938,3867.187500
15,8h,0.000357,51.576709,2801.664749,3.015673,0.803232,0.841593,4,8888,2165,6723,2165,24.426193,1418751.625857,357043.251715,38453.894336,118229.302155,29753.604310,3204.491195,196328.928296,33292.921875,7734.375000
15,12h,0.000358,51.420252,2796.644711,2.993052,0.803232,0.841593,4,5927,1443,4484,1443,24.363084,2059901.966130,571913.932260,79829.279004,158453.997395,43993.379405,6140.713770,294433.392445,49909.382812,11601.562500
15,24h,0.000360,50.948688,2776.222534,3.007041,0.803232,0.841593,4,2949,702,2247,702,23.906409,4075480.807260,1055181.614520,138564.808008,339623.400605,87931.801210,11547.067334,588746.784889,99758.765625,23203.125000
16,2h,0.000361,52.701643,2768.590968,2.300691,0.761392,0.797505,4,35856,8911,26945,8911,24.857764,311536.158252,80705.716504,10357.324219,28321.468932,7336.883319,941.574929,50270.374424,7358.879883,1933.593750
16,4h,0.000366,51.936080,2729.535941,2.306501,0.761392,0.797505,4,17847,4397,13450,4397,24.642797,672033.062549,203819.525098,32505.761719,48002.361611,14558.537507,2321.840123,100702.911533,14597.759766,3867.187500
16,8h,0.000369,51.592617,2712.781117,2.299114,0.761392,0.797505,4,8913,2187,6726,2187,24.604510,1036868.678760,202958.757520,14062.500000,148124.096966,28994.108217,2008.928571,201567.985752,29028.750000,7031.250000
16,12h,0.000370,51.334082,2703.315285,2.289183,0.761392,0.797505,4,5932,1442,4490,1442,24.359407,1712618.214453,390949.228906,41619.384766,190290.912717,43438.803212,4624.376085,302180.897285,43555.893555,11601.562500
16,24h,0.000372,50.939446,2688.433933,2.287414,0.761392,0.797505,4,2953,704,2249,704,23.941754,3928883.927637,1128883.055273,163232.739258,302221.840587,86837.158098,12556.364558,604523.957256,87050.625000,23203.125000
17,2h,0.000361,52.701643,2768.590968,2.300691,0.761392,0.797505,4,35856,8911,26945,8911,24.857764,311536.158252,80705.716504,10357.324219,28321.468932,7336.883319,941.574929,50270.374424,7358.879883,1933.593750
17,4h,0.000366,51.936080,2729.535941,2.306501,0.761392,0.797505,4,17847,4397,13450,4397,24.642797,672033.062549,203819.525098,32505.761719,48002.361611,14558.537507,2321.840123,100702.911533,14597.759766,3867.187500
17,8h,0.000369,51.592617,2712.781117,2.299114,0.761392,0.797505,4,8913,2187,6726,2187,24.604510,1036868.678760,202958.757520,14062.500000,148124.096966,28994.108217,2008.928571,201567.985752,29028.750000,7031.250000
17,12h,0.000370,51.334082,2703.315285,2.289183,0.761392,0.797505,4,5932,1442,4490,1442,24.359407,1712618.214453,390949.228906,41619.384766,190290.912717,43438.803212,4624.376085,302180.897285,43555.893555,11601.562500
17,24h,0.000372,50.939446,2688.433933,2.287414,0.761392,0.797505,4,2953,704,2249,704,23.941754,3928883.927637,1128883.055273,163232.739258,302221.840587,86837.158098,12556.364558,604523.957256,87050.625000,23203.125000
18,2h,0.000352,52.755551,2838.540902,3.013618,0.760363,0.796118,4,35847,8922,26925,8922,24.889112,322646.330702,85942.661404,4911.488145,29331.484609,7812.969219,446.498922,49367.260299,8368.230469,1757.812500
18,4h,0.000357,51.995166,2799.919393,3.011008,0.760363,0.796118,4,17844,4405,13439,4405,24.719794,700189.352518,197846.705037,16974.900273,53860.719424,15218.977311,1305.761559,98898.527094,16676.460938,3515.625000
18,8h,0.000360,51.589000,2780.174862,3.006727,0.760363,0.796118,4,8911,2187,6724,2187,24.598810,1318964.019479,269620.038959,13096.088574,146551.557720,29957.782107,1455.120953,197707.054189,33292.921875,5949.291992
18,12h,0.000361,51.343988,2769.616409,3.007616,0.760363,0.796118,4,5929,1443,4486,1443,24.354866,1867248.178877,484431.357755,51285.026416,169749.834443,44039.214341,4662.275129,296515.581283,49909.382812,10546.875000
18,24h,0.000363,51.088385,2758.317052,2.998795,0.760363,0.796118,4,2964,710,2254,710,24.089069,3604631.322366,706771.644731,39290.879150,450578.915296,88346.455591,4911.359894,593195.169063,99758.765625,17848.413086
19,2h,0.000352,52.755551,2838.540902,3.013618,0.760363,0.796118,4,35847,8922,26925,8922,24.889112,322646.330702,85942.661404,4911.488145,29331.484609,7812.969219,446.498922,49367.260299,8368.230469,1757.812500
19,4h,0.000357,51.995166,2799.919393,3.011008,0.760363,0.796118,4,17844,4405,13439,4405,24.719794,700189.352518,197846.705037,16974.900273,53860.719424,15218.977311,1305.761559,98898.527094,16676.460938,3515.625000
19,8h,0.000360,51.589000,2780.174862,3.006727,0.760363,0.796118,4,8911,2187,6724,2187,24.598810,1318964.019479,269620.038959,13096.088574,146551.557720,29957.782107,1455.120953,197707.054189,33292.921875,5949.291992
19,12h,0.000361,51.343988,2769.616409,3.007616,0.760363,0.796118,4,5929,1443,4486,1443,24.354866,1867248.178877,484431.357755,51285.026416,169749.834443,44039.214341,4662.275129,296515.581283,49909.382812,10546.875000
19,24h,0.000363,51.088385,2758.317052,2.998795,0.760363,0.796118,4,2964,710,2254,710,24.089069,3604631.322366,706771.644731,39290.879150,450578.915296,88346.455591,4911.359894,593195.169063,99758.765625,17848.413086
20,2h,0.001177,52.440438,849.894425,4.218919,0.832947,0.960881,4,35830,8922,26908,8922,24.912085,289137.284473,73123.968945,7784.765625,28913.728447,7312.396895,778.476562,191531.191895,7396.383789,1933.593750
20,4h,0.001191,51.808616,839.769904,4.225088,0.832947,0.960881,4,17833,4396,13437,4396,24.662143,1813620.205859,232891.811719,30637.500000,113351.262866,14555.738232,1914.843750,382972.383789,14612.767578,3867.187500
20,8h,0.001199,51.537562,833.741883,4.226435,0.832947,0.960881,4,8918,2190,6728,2190,24.613142,2817884.059912,434991.919824,58262.695312,187858.937327,28999.461322,3884.179688,766048.927002,29056.875000,7734.375000
20,12h,0.001202,51.268854,831.661841,4.213295,0.832947,0.960881,4,5923,1437,4486,1437,24.328887,1928583.058447,564875.916895,80459.179688,148352.542957,43451.993607,6189.167668,1148931.310791,43555.312500,11601.562500
20,24h,0.001209,50.927104,826.928132,4.203294,0.832947,0.960881,4,2954,703,2251,703,23.899797,10663694.369336,1215022.338672,139535.156250,761692.454953,86787.309905,9966.796875,2297966.781006,87050.625000,23203.125000
21,2h,0.001422,51.947053,703.453609,5.371301,0.914511,0.914998,4,35623,8775,26848,8775,24.649805,585265.835113,85785.670227,2864.370703,53205.985010,7798.697293,260.397337,191531.191895,8368.230469,1487.255859
21,4h,0.001430,51.666845,699.440396,5.379306,0.914511,0.914998,4,17821,4394,13427,4394,24.678750,781088.225992,168388.451984,7695.548437,71008.020545,15308.041089,699.595312,382972.383789,16676.460938,2974.511719
21,8h,0.001441,51.348608,693.965444,5.371654,0.914511,0.914998,4,8886,2167,6719,2167,24.431690,2055183.677285,269077.354570,6100.687500,228353.741921,29897.483841,677.854167,766048.927002,33292.921875,2311.523438
21,12h,0.001444,51.186469,692.470358,5.374779,0.914511,0.914998,4,5915,1430,4485,1430,24.260355,2977854.611875,396865.223750,18074.517578,330872.734653,44096.135972,2008.279731,1148931.310791,49909.382812,8924.072266
21,24h,0.001462,50.790037,683.891208,5.355942,0.914511,0.914998,4,2945,695,2250,695,23.701188,8396834.524287,966698.048574,60933.458984,763348.593117,87881.640779,5539.405362,2297966.781006,99758.765625,17848.413086
22,2h,0.001177,52.440438,849.894425,4.218919,0.832947,0.960881,4,35830,8922,26908,8922,24.912085,289137.284473,73123.968945,7784.765625,28913.728447,7312.396895,778.476562,191531.191895,7396.383789,1933.593750
22,4h,0.001191,51.808616,839.769904,4.225088,0.832947,0.960881,4,17833,4396,13437,4396,24.662143,1813620.205859,232891.811719,30637.500000,113351.262866,14555.738232,1914.843750,382972.383789,14612.767578,3867.187500
22,8h,0.001199,51.537562,833.741883,4.226435,0.832947,0.960881,4,8918,2190,6728,2190,24.613142,2817884.059912,434991.919824,58262.695312,187858.937327,28999.461322,3884.179688,766048.927002,29056.875000,7734.375000
22,12h,0.001202,51.268854,831.661841,4.213295,0.832947,0.960881,4,5923,1437,4486,1437,24.328887,1928583.058447,564875.916895,80459.179688,148352.542957,43451.993607,6189.167668,1148931.310791,43555.312500,11601.562500
22,24h,0.001209,50.927104,826.928132,4.203294,0.832947,0.960881,4,2954,703,2251,703,23.899797,10663694.369336,1215022.338672,139535.156250,761692.454953,86787.309905,9966.796875,2297966.781006,87050.625000,23203.125000
23,2h,0.001422,51.947053,703.453609,5.371301,0.914511,0.914998,4,35623,8775,26848,8775,24.649805,585265.835113,85785.670227,2864.370703,53205.985010,7798.697293,260.397337,191531.191895,8368.230469,1487.255859
23,4h,0.001430,51.666845,699.440396,5.379306,0.914511,0.914998,4,17821,4394,13427,4394,24.678750,781088.225992,168388.451984,7695.548437,71008.020545,15308.041089,699.595312,382972.383789,16676.460938,2974.511719
23,8h,0.001441,51.348608,693.965444,5.371654,0.914511,0.914998,4,8886,2167,6719,2167,24.431690,2055183.677285,269077.354570,6100.687500,228353.741921,29897.483841,677.854167,766048.927002,33292.921875,2311.523438
23,12h,0.001444,51.186469,692.470358,5.374779,0.914511,0.914998,4,5915,1430,4485,1430,24.260355,2977854.611875,396865.223750,18074.517578,330872.734653,44096.135972,2008.279731,1148931.310791,49909.382812,8924.072266
23,24h,0.001462,50.790037,683.891208,5.355942,0.914511,0.914998,4,2945,695,2250,695,23.701188,8396834.524287,966698.048574,60933.458984,763348.593117,87881.640779,5539.405362,2297966.781006,99758.765625,17848.413086
24,2h,0.001213,52.357978,824.292703,4.218522,0.798415,0.923442,4,35826,8915,26911,8915,24.895327,299323.712695,65866.825391,5334.667969,33258.190299,7318.536155,592.740885,199501.537109,7358.879883,1757.812500
24,4h,0.001224,51.762811,816.754048,4.219810,0.798415,0.923442,4,17832,4390,13442,4390,24.652310,1786675.009570,189033.419141,18342.480469,137436.539198,14541.032242,1410.960036,399137.083496,14597.759766,3515.625000
24,8h,0.001233,51.458451,810.909891,4.216256,0.798415,0.923442,4,8908,2178,6730,2178,24.528514,2712165.717383,289588.234766,21294.140625,271216.571738,28958.823477,2129.414062,798214.166992,29028.750000,7031.250000
24,12h,0.001235,51.248242,810.019345,4.199429,0.798415,0.923442,4,5924,1435,4489,1435,24.341661,1773429.672949,347215.145898,21463.964844,221678.709119,43401.893237,2682.995605,1197291.250488,43555.893555,8924.072266
24,24h,0.001237,50.955854,808.389031,4.218297,0.798415,0.923442,4,2956,706,2250,706,24.018945,10574024.436719,1040614.473437,92207.812500,881168.703060,86717.872786,7683.984375,2394522.500977,86966.250000,21093.750000
25,2h,0.001213,52.357978,824.292703,4.218522,0.798415,0.923442,4,35826,8915,26911,8915,24.895327,299323.712695,65866.825391,5334.667969,33258.190299,7318.536155,592.740885,199501.537109,7358.879883,1757.812500
25,4h,0.001224,51.762811,816.754048,4.219810,0.798415,0.923442,4,17832,4390,13442,4390,24.652310,1786675.009570,189033.419141,18342.480469,137436.539198,14541.032242,1410.960036,399137.083496,14597.759766,3515.625000
25,8h,0.001233,51.458451,810.909891,4.216256,0.798415,0.923442,4,8908,2178,6730,2178,24.528514,2712165.717383,289588.234766,21294.140625,271216.571738,28958.823477,2129.414062,798214.166992,29028.750000,7031.250000
