composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.192192,57.537537,0.017380,0.449219,0.000000,0.449219,0.007672,7.672000
2,2,7.134027,57.072216,0.017522,0.449219,0.063477,0.512695,0.007672,7.672000
3,2,7.077692,56.621536,0.017661,0.449219,0.375977,0.825195,0.007680,7.680000
4,2,7.078049,56.624392,0.017660,2.539062,2.089844,4.628906,0.007672,7.672000
5,2,7.055237,56.441898,0.017717,1.230469,0.781250,2.011719,0.007672,7.672000
6,3,7.074967,56.599734,0.017668,0.449219,0.439453,0.888672,0.007680,7.680000
7,3,7.061584,56.492671,0.017701,2.539062,2.153320,4.692383,0.007672,7.672000
8,3,7.029172,56.233376,0.017783,1.230469,0.844727,2.075195,0.007672,7.672000
9,3,7.051869,56.414951,0.017726,2.539062,2.465820,5.004883,0.007680,7.680000
10,3,7.007397,56.059176,0.017838,1.230469,1.157227,2.387695,0.007680,7.680000
11,3,7.052814,56.422513,0.017723,3.320312,2.871094,6.191406,0.007672,7.672000
12,4,7.049144,56.393149,0.017733,2.539062,2.529297,5.068359,0.007680,7.680000
13,4,7.004672,56.037374,0.017845,1.230469,1.220703,2.451172,0.007680,7.680000
14,4,7.036349,56.290791,0.017765,3.320312,2.934570,6.254883,0.007672,7.672000
15,4,7.026634,56.213071,0.017789,3.320312,3.247070,6.567383,0.007680,7.680000
16,5,7.023909,56.191269,0.017796,3.320312,3.310547,6.630859,0.007680,7.680000
