composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.791556,552.206688,0.001811,0.448283,0.000000,0.448283,0.160832,160.832000
2,2,9.638671,539.690086,0.001853,0.448296,0.079473,0.527769,0.159516,159.608000
3,2,9.490090,505.755321,0.001977,0.448595,0.441960,0.890555,0.151904,152.816000
4,2,9.408705,248.138945,0.004030,1.226988,0.895989,2.122977,0.072946,74.340000
5,2,9.431618,203.520683,0.004914,2.529859,2.405828,4.935687,0.060752,75.040000
6,3,9.471228,505.909601,0.001977,0.447971,0.500445,0.948417,0.152204,153.046000
7,3,9.340726,240.585643,0.004157,1.227731,0.966256,2.193987,0.071752,73.232000
8,3,9.386015,197.595942,0.005061,2.529859,2.477295,5.007153,0.059740,74.104000
9,3,9.286169,211.420806,0.004730,1.228488,1.331667,2.560155,0.063889,66.192000
10,3,9.357598,170.190179,0.005876,2.531235,2.819266,5.350501,0.051968,67.160000
11,3,9.349391,172.199930,0.005807,3.316545,3.298057,6.614602,0.051459,55.942000
12,4,9.269450,211.954733,0.004718,1.227008,1.394037,2.621046,0.064189,66.418000
13,4,9.336545,169.742071,0.005891,2.529578,2.886887,5.416465,0.051940,67.070000
14,4,9.300868,166.708234,0.005999,3.309704,3.367658,6.677362,0.050811,55.350000
15,4,9.273876,136.641424,0.007318,3.310515,3.711477,7.021992,0.041395,46.946000
16,5,9.248402,137.300577,0.007283,3.295147,3.772331,7.067478,0.041939,47.396000
