composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.268992,522.024354,0.001916,0.449219,0.000000,0.449219,0.040371,40.371200
2,2,9.231576,516.424935,0.001936,0.449219,0.072817,0.522036,0.040099,40.121600
3,2,9.163572,238.461057,0.004194,1.230469,0.906144,2.136613,0.018573,18.919200
4,2,9.185264,490.569687,0.002038,0.449219,0.417314,0.866533,0.038308,38.515600
5,2,9.166860,196.490888,0.005089,2.539062,2.428398,4.967461,0.015373,18.944000
6,3,9.181013,490.383012,0.002039,0.449219,0.489949,0.939168,0.038286,38.489600
7,3,9.147903,234.170620,0.004270,1.230469,0.977737,2.208205,0.018324,18.688800
8,3,9.138995,165.136408,0.006056,3.320312,3.323657,6.643970,0.012912,14.060800
9,3,9.164918,192.649872,0.005191,2.539062,2.503447,5.042510,0.015140,18.734400
10,3,9.149162,166.932674,0.005990,2.539062,2.857157,5.396219,0.013124,16.927600
11,3,9.130800,207.855324,0.004811,1.230469,1.340859,2.571328,0.016293,16.865600
12,4,9.143583,167.005176,0.005988,2.539062,2.929080,5.468143,0.013138,16.932000
13,4,9.128950,207.935542,0.004809,1.230469,1.412913,2.643381,0.016308,16.874400
14,4,9.125231,161.018997,0.006210,3.320312,3.392392,6.712704,0.012660,13.825200
15,4,9.121240,135.493715,0.007380,3.320312,3.757159,7.077471,0.010664,12.046000
16,5,9.117123,135.529037,0.007378,3.320312,3.829128,7.149441,0.010682,12.059600
