Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
12,10.000000,42659,4204,38455,9.864272,0.015312,8.586824,65.307184,5.206183,1.000000,1.000000,4
12,25.000000,51129,12671,38458,24.790236,0.013865,10.291319,72.125307,5.482887,1.000000,1.000000,4
13,0.000000,38426,0,38426,0.000000,0.016522,7.565816,60.526526,2.451172,1.000000,1.000000,4
13,1.000000,38817,387,38430,0.996986,0.016439,7.642071,60.831738,2.457174,1.000000,1.000000,4
13,5.000000,40398,1965,38433,4.864102,0.016110,7.952838,62.075001,2.481845,1.000000,1.000000,4
13,10.000000,42612,4178,38434,9.807097,0.015670,8.388318,63.816918,2.516948,1.000000,1.000000,4
13,25.000000,51090,12651,38439,24.775886,0.014186,10.057573,70.493892,2.647993,1.000000,1.000000,4
14,0.000000,38424,0,38424,0.000000,0.016548,7.553789,60.430311,6.254883,1.000000,1.000000,4
14,1.000000,38819,390,38429,1.004663,0.016464,7.630550,60.737689,6.269849,1.000000,1.000000,4
14,5.000000,40394,1964,38430,4.867059,0.016135,7.940213,61.976248,6.330352,1.000000,1.000000,4
14,10.000000,42605,4172,38433,9.796972,0.015696,8.373861,63.710985,6.411112,1.000000,1.000000,4
14,25.000000,51092,12650,38442,24.778830,0.014209,10.040851,70.379085,6.732774,1.000000,1.000000,4
15,0.000000,38420,0,38420,0.000000,0.016771,7.453390,59.627119,6.567383,1.000000,1.000000,4
15,1.000000,38812,390,38422,1.004844,0.016686,7.529075,59.929957,6.583958,1.000000,1.000000,4
15,5.000000,40389,1964,38425,4.865186,0.016353,7.834421,61.151533,6.651196,1.000000,1.000000,4
15,10.000000,42609,4181,38428,9.812481,0.015905,8.264435,62.871826,6.742200,1.000000,1.000000,4
15,25.000000,51084,12648,38436,24.769008,0.014400,9.907330,69.443601,7.098423,1.000000,1.000000,4
16,0.000000,38420,0,38420,0.000000,0.016830,7.427349,59.418789,6.630859,1.000000,1.000000,5
16,1.000000,38812,387,38425,0.997114,0.016745,7.502228,59.718548,6.647428,1.000000,1.000000,5
16,5.000000,40389,1961,38428,4.857758,0.016411,7.806693,60.936502,6.715930,1.000000,1.000000,5
16,10.000000,42596,4167,38429,9.784956,0.015964,8.232987,62.641725,6.807793,1.000000,1.000000,5
16,25.000000,51088,12645,38443,24.770983,0.014450,9.873056,69.202241,7.171559,1.000000,1.000000,5
