composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.180817,56.917237,0.017569,0.449219,0.000000,0.449219,0.003912,3.912000
2,2,7.151558,56.480772,0.017705,0.449219,0.063477,0.512695,0.003904,3.904000
3,2,7.124460,54.808957,0.018245,0.449219,0.382744,0.831963,0.003800,3.800000
4,2,7.144348,48.306564,0.020701,2.539062,2.119937,4.659000,0.003344,3.574000
5,2,7.119649,43.567454,0.022953,1.230469,0.793951,2.024420,0.003020,2.582000
6,3,7.123374,54.078264,0.018492,0.449219,0.447187,0.896406,0.003752,3.804000
7,3,7.136080,48.274257,0.020715,2.539062,2.184102,4.723164,0.003352,3.566000
8,3,7.106724,43.516594,0.022980,1.230469,0.857636,2.088104,0.003032,2.582000
9,3,7.132784,48.260956,0.020721,2.539062,2.500801,5.039863,0.003348,3.462000
10,3,7.097019,43.478353,0.023000,1.230469,1.176493,2.406962,0.003028,2.478000
11,3,7.140105,43.647920,0.022911,3.320312,2.916527,6.236840,0.003024,2.510000
12,4,7.131859,47.545346,0.021033,2.539062,2.566914,5.105977,0.003308,3.478000
13,4,7.095933,42.747661,0.023393,1.230469,1.240937,2.471405,0.002980,2.482000
14,4,7.132111,43.616401,0.022927,3.320312,2.980773,6.301085,0.003036,2.510000
15,4,7.128542,43.602312,0.022935,3.320312,3.300027,6.620340,0.003028,2.402000
16,5,7.127616,42.886702,0.023317,3.320312,3.363504,6.683816,0.002988,2.414000
