composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.071034,64.077691,0.015606,0.449219,0.000000,0.449219,0.001669,1.668800
2,2,9.076234,64.059722,0.015610,0.449219,0.074685,0.523904,0.001680,1.680000
3,2,8.978063,63.628591,0.015716,0.449219,0.409103,0.858322,0.001661,1.660800
4,2,8.964457,63.564566,0.015732,2.539062,2.306519,4.845581,0.001659,1.659200
5,2,9.012202,63.747289,0.015687,1.230469,0.887739,2.118208,0.001667,1.667200
6,3,8.984763,63.653631,0.015710,0.449219,0.472349,0.921568,0.001674,1.673600
7,3,8.955923,63.519455,0.015743,2.539062,2.372755,4.911818,0.001667,1.667200
8,3,9.000874,63.684421,0.015702,1.230469,0.952901,2.183370,0.001670,1.670400
9,3,8.976164,63.592786,0.015725,2.539062,2.819246,5.358309,0.001664,1.664000
10,3,9.016142,63.729989,0.015691,1.230469,1.313928,2.544397,0.001674,1.673600
11,3,8.988135,63.638170,0.015714,3.320312,3.232767,6.553079,0.001666,1.665600
12,4,8.970756,63.569201,0.015731,2.539062,2.902214,5.441277,0.001670,1.670400
13,4,9.010353,63.704975,0.015697,1.230469,1.377089,2.607557,0.001682,1.681600
14,4,8.974605,63.573118,0.015730,3.320312,3.293444,6.613756,0.001674,1.673600
15,4,8.961661,63.513954,0.015745,3.320312,3.656919,6.977231,0.001670,1.670400
16,5,8.963836,63.520747,0.015743,3.320312,3.731815,7.052127,0.001677,1.676800
