composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.062902,449.784451,0.002223,0.449219,0.000000,0.449219,0.010330,10.329600
2,2,7.059359,446.116346,0.002242,0.449219,0.063477,0.512695,0.010258,10.264000
3,2,7.090196,424.178428,0.002357,0.449219,0.380037,0.829256,0.009779,9.836800
4,2,7.204001,212.442319,0.004707,1.230469,0.785605,2.016073,0.004748,4.837200
5,2,7.468422,186.922731,0.005350,2.539062,2.103386,4.642448,0.003939,4.857600
6,3,7.096287,424.202226,0.002357,0.449219,0.444937,0.894156,0.009781,9.837600
7,3,7.205895,209.120246,0.004782,1.230469,0.849152,2.079621,0.004690,4.784400
8,3,7.471948,183.702801,0.005444,2.539062,2.167209,4.706272,0.003868,4.792000
9,3,7.232995,187.533112,0.005332,1.230469,1.162226,2.392695,0.004185,4.331600
10,3,7.491640,161.944947,0.006175,2.539062,2.477105,5.016168,0.003362,4.337200
11,3,7.619851,160.514193,0.006230,3.320312,2.886258,6.206571,0.003305,3.602000
12,4,7.238767,187.556198,0.005332,1.230469,1.225703,2.456172,0.004185,4.328800
13,4,7.497436,161.968130,0.006174,2.539062,2.540582,5.079645,0.003363,4.336400
14,4,7.623365,157.293897,0.006358,3.320312,2.949966,6.270278,0.003234,3.536400
15,4,7.652854,135.849909,0.007361,3.320312,3.264492,6.584804,0.002754,3.107200
16,5,7.658649,135.873091,0.007360,3.320312,3.327968,6.648281,0.002755,3.106400
