composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.034717,56.044837,0.017843,0.449219,0.000000,0.449219,0.001936,1.936000
2,2,7.020539,55.728213,0.017944,0.449219,0.063477,0.512695,0.001932,1.932000
3,2,7.008715,54.212620,0.018446,0.449219,0.375977,0.825195,0.001884,1.884000
4,2,7.037489,47.915631,0.020870,2.539062,2.089844,4.628906,0.001664,1.771000
5,2,7.012028,43.311044,0.023089,1.230469,0.781250,2.011719,0.001508,1.274000
6,3,7.008570,53.501570,0.018691,0.449219,0.439453,0.888672,0.001864,1.892000
7,3,7.033864,47.901130,0.020876,2.539062,2.153320,4.692383,0.001668,1.767000
8,3,7.005943,43.286703,0.023102,1.230469,0.844727,2.075195,0.001512,1.270000
9,3,7.033809,47.900910,0.020876,2.539062,2.465820,5.004883,0.001668,1.719000
10,3,7.002828,43.274243,0.023108,1.230469,1.157227,2.387695,0.001512,1.222000
11,3,7.042785,43.434071,0.023023,3.320312,2.871094,6.191406,0.001512,1.243000
12,4,7.033664,47.189860,0.021191,2.539062,2.529297,5.068359,0.001648,1.727000
13,4,7.002623,42.563073,0.023495,1.230469,1.220703,2.451172,0.001490,1.226000
14,4,7.039100,43.419330,0.023031,3.320312,2.934570,6.254883,0.001516,1.239000
15,4,7.038925,43.418630,0.023032,3.320312,3.247070,6.567383,0.001512,1.183000
16,5,7.038720,42.707460,0.023415,3.320312,3.310547,6.630859,0.001490,1.187000
