Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
1,0.000000,9597,0,9597,0.000000,0.002089,7.480312,478.739980,0.449219,0.264040,0.297781,1
1,1.000000,9694,97,9597,1.000619,0.002078,7.555919,481.159387,0.449219,0.264040,0.297781,1
1,5.000000,10058,461,9597,4.583416,0.002040,7.839638,490.238398,0.449219,0.264040,0.297781,1
1,10.000000,10644,1047,9597,9.836528,0.001981,8.296394,504.854609,0.449219,0.264040,0.297781,1
1,25.000000,12724,3127,9597,24.575605,0.001796,9.917646,556.734673,0.449219,0.264040,0.297781,1
2,0.000000,9594,0,9594,0.000000,0.002136,7.363119,468.145268,0.512695,0.632755,0.649521,2
2,1.000000,9692,97,9595,1.000825,0.002125,7.437599,470.528292,0.512695,0.632755,0.649521,2
2,5.000000,10057,460,9597,4.583872,0.002086,7.716440,479.400313,0.513727,0.632755,0.649521,2
2,10.000000,10642,1045,9597,9.838376,0.002026,8.166153,493.657894,0.516468,0.632755,0.649521,2
2,25.000000,12716,3116,9600,24.528154,0.001837,9.755206,544.234552,0.522042,0.632755,0.649521,2
3,0.000000,9587,0,9587,0.000000,0.004623,7.190213,216.289777,2.011719,0.784274,0.812248,2
3,1.000000,9682,94,9588,0.970874,0.004601,7.260719,217.323407,2.015438,0.784274,0.812248,2
3,5.000000,10048,460,9588,4.578025,0.004513,7.535403,221.563449,2.030766,0.784274,0.812248,2
3,10.000000,10625,1036,9589,9.750588,0.004381,7.967781,228.264466,2.054984,0.784274,0.812248,2
3,25.000000,12683,3092,9591,24.402744,0.003986,9.510209,250.852624,2.136503,0.784274,0.812248,2
4,0.000000,9598,0,9598,0.000000,0.002279,7.247108,438.744738,0.825195,0.638221,0.640865,2
4,1.000000,9695,96,9599,0.990201,0.002268,7.319629,440.974500,0.826549,0.638221,0.640865,2
4,5.000000,10059,459,9600,4.563078,0.002226,7.593752,449.181697,0.835008,0.638221,0.640865,2
4,10.000000,10641,1041,9600,9.782915,0.002162,8.032828,462.522559,0.845644,0.638221,0.640865,2
4,25.000000,12716,3113,9603,24.488833,0.001961,9.597996,509.997583,0.884768,0.638221,0.640865,2
5,0.000000,9590,0,9590,0.000000,0.005659,7.209785,176.700603,4.628906,0.566964,0.575949,2
5,1.000000,9688,97,9591,1.001239,0.005631,7.282746,177.594477,4.639439,0.566964,0.575949,2
5,5.000000,10052,460,9592,4.576204,0.005527,7.555671,180.916426,4.678561,0.566964,0.575949,2
5,10.000000,10633,1040,9593,9.790276,0.005365,7.992196,186.379405,4.743814,0.566964,0.575949,2
5,25.000000,12704,3110,9594,24.496222,0.004866,9.548683,205.486546,4.969975,0.566964,0.575949,2
6,0.000000,9599,0,9599,0.000000,0.002279,7.241083,438.720637,0.888672,0.758814,0.768910,3
6,1.000000,9696,96,9600,0.990099,0.002268,7.313535,440.927578,0.890676,0.758814,0.768910,3
6,5.000000,10061,459,9602,4.562171,0.002226,7.587425,449.202287,0.899253,0.758814,0.768910,3
6,10.000000,10640,1038,9602,9.755639,0.002162,8.024329,462.516147,0.911135,0.758814,0.768910,3
6,25.000000,12721,3111,9610,24.479208,0.001961,9.589091,509.922404,0.958655,0.758814,0.768910,3
7,0.000000,9588,0,9588,0.000000,0.004766,7.137520,209.823064,2.075195,0.858948,0.877561,3
7,1.000000,9684,94,9590,0.970673,0.004743,7.207509,210.837979,2.078975,0.858948,0.877561,3
7,5.000000,10050,460,9590,4.577114,0.004652,7.480142,214.947023,2.095649,0.858948,0.877561,3
7,10.000000,10626,1035,9591,9.749671,0.004515,7.909006,221.464918,2.120878,0.858948,0.877561,3
7,25.000000,12685,3088,9597,24.351596,0.004108,9.435970,243.413668,2.210763,0.858948,0.877561,3
8,0.000000,9587,0,9587,0.000000,0.006708,7.143630,149.073156,6.191406,0.937500,0.943490,3
8,1.000000,9682,94,9588,0.970874,0.006675,7.213708,149.819488,6.205262,0.937500,0.943490,3
8,5.000000,10049,460,9589,4.577570,0.006552,7.486526,152.633356,6.261000,0.937500,0.943490,3
8,10.000000,10620,1030,9590,9.698682,0.006359,7.911527,157.246343,6.348317,0.937500,0.943490,3
8,25.000000,12685,3089,9596,24.375246,0.005785,9.446398,172.850445,6.649400,0.937500,0.943490,3
9,0.000000,9591,0,9591,0.000000,0.005832,7.176268,171.461155,4.692383,0.717720,0.723329,3
9,1.000000,9691,97,9594,1.000929,0.005802,7.248908,172.343727,4.703185,0.717720,0.723329,3
9,5.000000,10054,459,9595,4.575293,0.005698,7.520484,175.509962,4.743649,0.717720,0.723329,3
9,10.000000,10635,1040,9595,9.788434,0.005529,7.954717,180.873684,4.810543,0.717720,0.723329,3
9,25.000000,12700,3099,9601,24.433071,0.005020,9.496890,199.219061,5.038008,0.717720,0.723329,3
10,0.000000,9591,0,9591,0.000000,0.006755,7.153557,148.031825,5.004883,0.773810,0.765476,3
10,1.000000,9688,96,9592,0.990917,0.006721,7.225181,148.790860,5.017051,0.773810,0.765476,3
10,5.000000,10052,460,9592,4.576204,0.006596,7.496718,151.610979,5.064802,0.773810,0.765476,3
10,10.000000,10631,1034,9597,9.745085,0.006408,7.925787,156.053045,5.137551,0.773810,0.765476,3
10,25.000000,12688,3087,9601,24.369483,0.005814,9.457422,172.002759,5.401599,0.773810,0.765476,3
11,0.000000,9587,0,9587,0.000000,0.005410,7.090605,184.844678,2.387695,0.881173,0.889815,3
11,1.000000,9683,94,9589,0.970774,0.005384,7.160162,185.733696,2.393136,0.881173,0.889815,3
11,5.000000,10051,459,9592,4.576659,0.005282,7.430730,189.307646,2.415902,0.881173,0.889815,3
11,10.000000,10626,1035,9591,9.749671,0.005125,7.856469,195.132569,2.450864,0.881173,0.889815,3
11,25.000000,12676,3080,9596,24.321553,0.004651,9.369536,215.003784,2.562769,0.881173,0.889815,3
12,0.000000,9592,0,9592,0.000000,0.006756,7.147532,148.007724,5.068359,0.830357,0.830357,4
12,1.000000,9690,96,9594,0.990712,0.006722,7.219112,148.766670,5.080721,0.830357,0.830357,4
12,5.000000,10054,459,9595,4.565347,0.006595,7.489671,151.629445,5.129504,0.830357,0.830357,4
12,10.000000,10632,1033,9599,9.753574,0.006409,7.919670,156.024061,5.204836,0.830357,0.830357,4
12,25.000000,12683,3079,9604,24.331783,0.005836,9.443630,171.349012,5.463547,0.830357,0.830357,4
13,0.000000,9588,0,9588,0.000000,0.005411,7.084580,184.820577,2.451172,0.910880,0.923611,4
13,1.000000,9684,94,9590,0.970673,0.005385,7.154064,185.687020,2.457207,0.910880,0.923611,4
13,5.000000,10052,458,9594,4.576204,0.005282,7.423952,189.304399,2.480416,0.910880,0.923611,4
13,10.000000,10626,1033,9593,9.740260,0.005127,7.849021,195.060761,2.517667,0.910880,0.923611,4
13,25.000000,12682,3081,9601,24.333701,0.004662,9.362003,214.490393,2.641262,0.910880,0.923611,4
14,0.000000,9588,0,9588,0.000000,0.006952,7.110113,143.833708,6.254883,0.957933,0.962139,4
14,1.000000,9684,94,9590,0.970673,0.006917,7.179858,144.568691,6.269008,0.957933,0.962139,4
14,5.000000,10053,460,9593,4.575749,0.006791,7.451432,147.254215,6.325829,0.957933,0.962139,4
14,10.000000,10624,1028,9596,9.676205,0.006594,7.872826,151.659582,6.414067,0.957933,0.962139,4
14,25.000000,12691,3091,9600,24.387361,0.006001,9.403534,166.651009,6.722844,0.957933,0.962139,4
15,0.000000,9588,0,9588,0.000000,0.008305,7.087402,120.404378,6.567383,1.000000,0.993750,4
15,1.000000,9684,94,9590,0.970673,0.008263,7.156907,121.018144,6.583213,1.000000,0.993750,4
15,5.000000,10051,459,9592,4.576659,0.008111,7.427017,123.286663,6.645845,1.000000,0.993750,4
15,10.000000,10625,1031,9594,9.703529,0.007870,7.849875,127.067689,6.745751,1.000000,0.993750,4
15,25.000000,12678,3075,9603,24.341379,0.007163,9.364469,139.608857,7.083532,1.000000,0.993750,4
16,0.000000,9589,0,9589,0.000000,0.008307,7.081377,120.380277,6.630859,1.000000,1.000000,5
