Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
1,0.000000,2238,0,2238,0.000000,0.003278,38.785802,305.050603,1.425781,0.750268,0.986610,2
1,1.000000,2261,23,2238,1.017249,0.003261,39.184610,306.611037,1.429351,0.750268,0.986610,2
1,5.000000,2337,97,2240,4.193410,0.003207,40.468044,311.778470,1.425889,0.750268,0.986610,2
1,10.000000,2472,231,2241,9.425566,0.003116,42.802594,320.920460,1.446016,0.750268,0.986610,2
1,25.000000,2946,703,2243,23.964698,0.002832,50.998994,353.089780,1.509236,0.750268,0.986610,2
2,0.000000,2238,0,2238,0.000000,0.003278,38.785802,305.050603,1.425781,0.750268,0.999665,2
2,1.000000,2261,23,2238,1.017249,0.003261,39.184610,306.611037,1.429351,0.750268,0.999665,2
2,5.000000,2337,97,2240,4.193410,0.003207,40.468044,311.778470,1.425889,0.750268,0.999665,2
2,10.000000,2472,231,2241,9.425566,0.003116,42.802594,320.920460,1.446016,0.750268,0.999665,2
2,25.000000,2946,703,2243,23.964698,0.002832,50.998994,353.089780,1.509236,0.750268,0.999665,2
3,0.000000,2238,0,2238,0.000000,0.003278,38.786355,305.052814,1.572266,0.833512,0.991073,3
3,1.000000,2262,23,2239,1.016799,0.003261,39.185186,306.613319,1.576906,0.833512,0.991073,3
3,5.000000,2338,97,2241,4.191617,0.003207,40.475147,311.793783,1.574156,0.833512,0.991073,3
3,10.000000,2475,232,2243,9.414141,0.003116,42.815590,320.947606,1.600618,0.833512,0.991073,3
3,25.000000,2947,703,2244,23.956566,0.002833,50.975330,353.008861,1.676882,0.833512,0.991073,3
4,0.000000,2238,0,2238,0.000000,0.003278,38.786355,305.052814,1.572266,0.833512,0.999777,3
4,1.000000,2262,23,2239,1.016799,0.003261,39.185186,306.613319,1.576906,0.833512,0.999777,3
4,5.000000,2338,97,2241,4.191617,0.003207,40.475147,311.793783,1.574156,0.833512,0.999777,3
4,10.000000,2475,232,2243,9.414141,0.003116,42.815590,320.947606,1.600618,0.833512,0.999777,3
4,25.000000,2947,703,2244,23.956566,0.002833,50.975330,353.008861,1.676882,0.833512,0.999777,3
5,0.000000,2239,0,2239,0.000000,0.003293,38.760723,303.642074,1.572266,0.833513,0.993026,3
5,1.000000,2265,23,2242,1.015453,0.003277,39.159355,305.201808,1.575835,0.833513,0.993026,3
5,5.000000,2340,98,2242,4.188034,0.003222,40.458938,310.365340,1.579405,0.833513,0.993026,3
5,10.000000,2473,230,2243,9.300445,0.003131,42.746411,319.341278,1.599201,0.833513,0.993026,3
5,25.000000,2953,704,2249,23.941754,0.002845,50.963442,351.542683,1.668073,0.833513,0.993026,3
6,0.000000,2239,0,2239,0.000000,0.003293,38.760723,303.642074,1.572266,0.833513,0.999775,3
6,1.000000,2265,23,2242,1.015453,0.003277,39.159355,305.201808,1.575835,0.833513,0.999775,3
6,5.000000,2340,98,2242,4.188034,0.003222,40.458938,310.365340,1.579405,0.833513,0.999775,3
6,10.000000,2473,230,2243,9.300445,0.003131,42.746411,319.341278,1.599201,0.833513,0.999775,3
6,25.000000,2953,704,2249,23.941754,0.002845,50.963442,351.542683,1.668073,0.833513,0.999775,3
7,0.000000,2238,0,2238,0.000000,0.006440,38.772063,155.273025,2.657148,1.000000,0.991287,3
7,1.000000,2261,23,2238,1.017249,0.006407,39.170755,156.070409,2.663855,1.000000,0.991287,3
7,5.000000,2337,98,2239,4.193410,0.006301,40.473354,158.715606,2.677834,1.000000,0.991287,3
7,10.000000,2473,232,2241,9.381318,0.006121,42.796094,163.361181,2.710650,1.000000,0.991287,3
7,25.000000,2948,705,2243,23.914518,0.005563,50.995088,179.759267,2.836357,1.000000,0.991287,3
8,0.000000,2238,0,2238,0.000000,0.006440,38.772063,155.273025,2.657148,1.000000,1.000000,3
8,1.000000,2261,23,2238,1.017249,0.006407,39.170755,156.070409,2.663855,1.000000,1.000000,3
