composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.248249,62.914963,0.015894,0.449219,0.000000,0.449219,0.016936,16.936000
2,2,8.119291,61.930552,0.016147,0.449219,0.068047,0.517266,0.016952,16.952000
3,2,7.991289,60.954883,0.016406,0.449219,0.389512,0.838730,0.016952,16.952000
4,2,7.944250,60.601788,0.016501,2.537529,2.181111,4.718640,0.016920,16.920000
5,2,7.928352,60.475797,0.016536,1.230469,0.818892,2.049361,0.016928,16.928000
6,3,7.978484,60.879564,0.016426,0.449219,0.449564,0.898783,0.016976,16.976000
7,3,7.911715,60.353515,0.016569,2.539062,2.249935,4.788997,0.016960,16.960000
8,3,7.864321,60.009573,0.016664,1.230469,0.884035,2.114504,0.016952,16.952000
9,3,7.888554,60.169933,0.016620,2.539062,2.598601,5.137664,0.016952,16.952000
10,3,7.819187,59.640894,0.016767,1.230469,1.214294,2.444763,0.016944,16.944000
11,3,7.877052,60.084743,0.016643,3.320312,3.006109,6.326422,0.016944,16.944000
12,4,7.882251,60.120618,0.016633,2.539062,2.667778,5.206840,0.016976,16.976000
13,4,7.808285,59.573426,0.016786,1.230469,1.279520,2.509989,0.016976,16.976000
14,4,7.840853,59.805927,0.016721,3.320312,3.071952,6.392264,0.016976,16.976000
15,4,7.813987,59.607042,0.016777,3.320312,3.403449,6.723761,0.016952,16.952000
16,5,7.811923,59.574928,0.016786,3.320312,3.470943,6.791255,0.016992,16.992000
