composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.476269,59.810154,0.016720,0.449219,0.000000,0.449219,0.015355,15.355200
2,2,7.358505,58.664385,0.017046,0.449219,0.063477,0.512695,0.015294,15.294400
3,2,7.239681,56.262277,0.017774,0.449219,0.375977,0.825195,0.014912,14.912000
4,2,7.168125,48.934811,0.020435,2.539062,2.089844,4.628906,0.013122,13.981600
5,2,7.172108,44.144996,0.022653,1.230469,0.781250,2.011719,0.011894,10.059200
6,3,7.233085,55.523324,0.018010,0.449219,0.439453,0.888672,0.014718,14.912800
7,3,7.134036,48.798457,0.020492,2.539062,2.153320,4.692383,0.013122,13.927200
8,3,7.118843,43.931938,0.022762,1.230469,0.844727,2.075195,0.011894,10.004800
9,3,7.108513,48.696363,0.020535,2.539062,2.465820,5.004883,0.013122,13.538400
10,3,7.069116,43.733028,0.022866,1.230469,1.157227,2.387695,0.011894,9.614400
11,3,7.087907,43.808195,0.022827,3.320312,2.871094,6.191406,0.011894,9.753400
12,4,7.101916,47.957410,0.020852,2.539062,2.529297,5.068359,0.012928,13.539200
13,4,7.062519,42.994075,0.023259,1.230469,1.220703,2.451172,0.011700,9.615200
14,4,7.053819,43.671841,0.022898,3.320312,2.934570,6.254883,0.011894,9.699000
15,4,7.028295,43.569747,0.022952,3.320312,3.247070,6.567383,0.011894,9.310200
16,5,7.021699,42.830794,0.023348,3.320312,3.310547,6.630859,0.011700,9.311000
