composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,39.326148,156.487227,0.006390,0.888672,0.540679,1.429351,0.003620,7.240000
2,2,39.326148,156.487227,0.006390,0.888672,0.540679,1.429351,0.003620,7.240000
3,3,39.325812,156.485886,0.006390,0.888672,0.688234,1.576906,0.003622,7.243200
4,3,39.325812,156.485886,0.006390,0.888672,0.688234,1.576906,0.003622,7.243200
5,3,39.256628,156.244557,0.006400,0.888672,0.687163,1.575835,0.003617,7.233600
6,3,39.256628,156.244557,0.006400,0.888672,0.687163,1.575835,0.003617,7.233600
7,3,39.286005,156.327097,0.006397,1.504355,1.159571,2.663926,0.003618,7.235200
8,3,39.286005,156.327097,0.006397,1.504355,1.159571,2.663926,0.003618,7.235200
9,3,39.216239,156.066855,0.006408,0.888672,1.079573,1.968245,0.003619,7.238400
10,3,39.194314,155.979243,0.006411,2.060547,1.718101,3.778648,0.003618,7.236800
11,3,39.194314,155.979243,0.006411,2.060547,1.718101,3.778648,0.003618,7.236800
12,4,39.256296,156.243247,0.006400,0.888672,0.834508,1.723180,0.003618,7.236800
13,4,39.256296,156.243247,0.006400,0.888672,0.834508,1.723180,0.003618,7.236800
14,4,39.285670,156.325756,0.006397,1.504355,1.307126,2.811482,0.003619,7.238400
15,4,39.285670,156.325756,0.006397,1.504355,1.307126,2.811482,0.003619,7.238400
16,4,39.215907,156.065545,0.006408,0.888672,1.226382,2.115054,0.003622,7.243200
17,4,39.215907,156.065545,0.006408,0.888672,1.226382,2.115054,0.003622,7.243200
18,4,39.216852,156.086530,0.006407,1.504355,1.305937,2.810292,0.003618,7.235200
19,4,39.216852,156.086530,0.006407,1.504355,1.305937,2.810292,0.003618,7.235200
20,4,39.193991,155.977950,0.006411,2.060547,1.865657,3.926203,0.003621,7.241600
21,4,39.164542,155.860853,0.006416,2.676230,2.336976,5.013207,0.003618,7.236800
22,4,39.193991,155.977950,0.006411,2.060547,1.865657,3.926203,0.003621,7.241600
23,4,39.164542,155.860853,0.006416,2.676230,2.336976,5.013207,0.003618,7.236800
24,4,39.185149,155.942722,0.006413,2.060547,1.866210,3.926757,0.003620,7.240000
25,4,39.185149,155.942722,0.006413,2.060547,1.866210,3.926757,0.003620,7.240000
26,4,39.181064,155.926500,0.006413,2.060547,2.257354,4.317901,0.003619,7.238400
27,4,39.178111,155.914835,0.006414,1.504355,1.698434,3.202789,0.003618,7.235200
28,5,39.215572,156.064204,0.006408,0.888672,1.373938,2.262609,0.003623,7.246400
29,5,39.216521,156.085220,0.006407,1.504355,1.453281,2.957636,0.003619,7.238400
30,5,39.216521,156.085220,0.006407,1.504355,1.453281,2.957636,0.003619,7.238400
31,5,39.164218,155.859560,0.006416,2.676230,2.484532,5.160762,0.003621,7.241600
32,5,39.164218,155.859560,0.006416,2.676230,2.484532,5.160762,0.003621,7.241600
33,5,39.184825,155.941429,0.006413,2.060547,2.013765,4.074312,0.003622,7.244800
34,5,39.184825,155.941429,0.006413,2.060547,2.013765,4.074312,0.003622,7.244800
35,5,39.180732,155.925190,0.006413,2.060547,2.404163,4.464710,0.003622,7.243200
36,5,39.180732,155.925190,0.006413,2.060547,2.404163,4.464710,0.003622,7.243200
37,5,39.177779,155.913526,0.006414,1.504355,1.845243,3.349598,0.003620,7.240000
38,5,39.177779,155.913526,0.006414,1.504355,1.845243,3.349598,0.003620,7.240000
39,5,39.155376,155.824332,0.006417,2.676230,2.485085,5.161316,0.003620,7.240000
40,5,39.155376,155.824332,0.006417,2.676230,2.485085,5.161316,0.003620,7.240000
41,5,39.151291,155.808111,0.006418,2.676230,2.876230,5.552460,0.003619,7.238400
42,6,39.180409,155.923897,0.006413,2.060547,2.551719,4.612266,0.003624,7.248000
43,6,39.177444,155.912184,0.006414,1.504355,1.992798,3.497153,0.003622,7.243200
44,6,39.155053,155.823039,0.006418,2.676230,2.632641,5.308871,0.003622,7.244800
45,6,39.155053,155.823039,0.006418,2.676230,2.632641,5.308871,0.003622,7.244800
46,6,39.150960,155.806801,0.006418,2.676230,3.023039,5.699269,0.003622,7.243200
47,6,39.150960,155.806801,0.006418,2.676230,3.023039,5.699269,0.003622,7.243200
48,7,39.150636,155.805508,0.006418,2.676230,3.170594,5.846825,0.003624,7.248000
