composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,10.784366,75.532590,0.013239,0.449219,0.000000,0.449219,0.040973,40.972800
2,2,10.471661,73.090026,0.013682,0.449219,0.073303,0.522521,0.040788,40.788000
3,2,10.154528,54.226174,0.018441,1.230469,0.910755,2.141224,0.031619,26.786400
4,2,10.196606,69.242390,0.014442,0.449219,0.436386,0.885604,0.039772,39.772000
5,2,10.488483,62.068498,0.016111,2.539062,2.436721,4.975784,0.034874,37.176200
6,3,10.187445,68.267842,0.014648,0.449219,0.510024,0.959243,0.039261,39.777600
7,3,10.021176,53.768055,0.018598,1.230469,0.982197,2.212666,0.031627,26.626200
8,3,10.478663,55.364643,0.018062,3.320312,3.346171,6.666483,0.031628,25.959000
9,3,10.402816,61.778933,0.016187,2.539062,2.507727,5.046790,0.034879,37.029200
10,3,10.371899,61.670694,0.016215,2.539062,2.872567,5.411629,0.034866,35.988200
11,3,9.931879,53.451500,0.018709,1.230469,1.347517,2.577986,0.031637,25.612000
12,4,10.365985,60.703415,0.016474,2.539062,2.946721,5.485783,0.034361,35.997200
13,4,9.923919,52.480930,0.019055,1.230469,1.420293,2.650762,0.031127,25.618400
14,4,10.392778,55.071968,0.018158,3.320312,3.417656,6.737969,0.031630,25.808000
15,4,10.366704,54.979710,0.018189,3.320312,3.782502,7.102814,0.031633,24.774600
16,5,10.352899,53.987727,0.018523,3.320312,3.856487,7.176799,0.031104,24.772000
