composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,12.316756,690.220735,0.001449,0.449219,0.000000,0.449219,0.655347,655.347200
2,2,11.697670,651.325436,0.001535,0.449219,0.072745,0.521964,0.650827,651.120000
3,2,11.098237,587.194690,0.001703,0.449219,0.438074,0.887293,0.619507,623.059200
4,2,10.883137,306.619646,0.003261,1.230469,0.909486,2.139954,0.298826,304.468800
5,2,11.198470,251.402047,0.003978,2.539062,2.431645,4.970708,0.247013,305.225600
6,3,11.068426,587.354257,0.001703,0.449219,0.506618,0.955837,0.619982,623.334000
7,3,10.606306,286.938756,0.003485,1.230469,0.983464,2.213933,0.294220,300.159200
8,3,11.024827,237.438212,0.004212,2.539062,2.502878,5.041940,0.242724,301.256000
9,3,10.384956,243.885846,0.004100,1.230469,1.347880,2.578349,0.263547,272.738800
10,3,10.923511,201.161133,0.004971,2.539062,2.862397,5.401460,0.211074,272.880400
11,3,10.969822,215.978717,0.004630,3.320312,3.341650,6.661963,0.207310,225.998400
12,4,10.354430,243.854263,0.004101,1.230469,1.419364,2.649833,0.263671,272.692800
13,4,10.896738,201.272056,0.004968,2.539062,2.936574,5.475637,0.211438,273.066000
14,4,10.794449,202.190226,0.004946,3.320312,3.415563,6.735876,0.203321,222.270000
15,4,10.693805,166.311365,0.006013,3.320312,3.778941,7.099253,0.172376,194.539600
16,5,10.666662,166.101378,0.006020,3.320312,3.852087,7.172400,0.172190,194.232400
